galaxy_ID,r90
11748-3702,11.486350059509277
11748-3703,12.810937881469727
11748-3704,15.124385833740234
11748-6101,14.943441390991211
11748-6102,43.343509674072266
11748-6103,17.8613338470459
11748-6104,18.952266693115234
11748-9101,9.474116325378418
11748-9102,17.457056045532227
11749-12701,24.166391372680664
11749-12702,27.596342086791992
11749-12703,23.863014221191406
11749-12704,27.292327880859375
11749-12705,12.154679298400879
11749-1901,8.483367919921875
11749-1902,7.068188667297363
11749-3701,6.8210859298706055
11749-3702,16.67115592956543
11749-3703,8.437687873840332
11749-3704,10.144366264343262
11749-6101,21.315641403198242
11749-6102,12.139636039733887
11749-6103,14.376341819763184
11749-6104,13.09277057647705
11749-9101,4.604678630828857
11749-9102,17.665733337402344
11750-12701,22.256912231445312
11750-12702,12.626341819763184
11750-12703,32.112098693847656
11750-12704,20.06013298034668
11750-12705,25.546607971191406
11750-1901,0.0
11750-1902,4.692178249359131
11750-3701,12.722589492797852
11750-3702,10.767072677612305
11750-3703,11.85622501373291
11750-3704,16.46630096435547
11750-6101,11.843009948730469
11750-6102,14.625418663024902
11750-6103,13.357720375061035
11750-6104,9.323982238769531
11750-9101,10.980538368225098
11750-9102,13.41158676147461
11751-12701,38.446258544921875
11751-12702,18.79736328125
11751-12703,18.621540069580078
11751-12704,66.52770233154297
11751-12705,11.582350730895996
11751-1901,9.46452808380127
11751-1902,5.648426055908203
11751-3701,10.068145751953125
11751-3702,16.063087463378906
11751-3703,8.787605285644531
11751-3704,7.265954494476318
11751-6101,15.611709594726562
11751-6102,17.235471725463867
11751-6103,12.887612342834473
11751-6104,4.750808238983154
11751-9101,8.775104522705078
11751-9102,8.889876365661621
11752-12701,14.25967788696289
11752-12702,20.7332820892334
11752-12703,20.446125030517578
11752-12704,9.72216510772705
11752-12705,27.121490478515625
11752-1901,7.653717994689941
11752-1902,11.32925796508789
11752-3701,12.58497142791748
11752-3702,14.56606674194336
11752-3703,7.703944683074951
11752-3704,14.47242259979248
11752-6101,19.6204891204834
11752-6102,20.45068359375
11752-6103,15.49795913696289
11752-6104,12.784507751464844
11752-9101,27.97842025756836
11752-9102,14.924076080322266
11753-12701,11.981422424316406
11753-12702,24.55621337890625
11753-12703,34.803096771240234
11753-12704,24.796628952026367
11753-12705,30.343656539916992
11753-1901,9.145149230957031
11753-1902,20.93096923828125
11753-3701,7.353778839111328
11753-3702,6.881534576416016
11753-3703,14.058486938476562
11753-3704,12.676579475402832
11753-6101,12.302814483642578
11753-6102,14.809662818908691
11753-6103,11.622352600097656
11753-6104,12.67243480682373
11753-9101,12.237926483154297
11753-9102,20.880813598632812
11754-12701,28.265356063842773
11754-12702,9.461954116821289
11754-12703,43.49272155761719
11754-12704,13.197656631469727
11754-12705,34.80432891845703
11754-1901,15.934221267700195
11754-1902,10.743602752685547
11754-3701,11.699868202209473
11754-3702,18.708805084228516
11754-3703,12.659151077270508
11754-3704,6.488221645355225
11754-6101,8.964921951293945
11754-6102,14.834826469421387
11754-6103,12.869449615478516
11754-6104,14.139447212219238
11754-9101,14.529218673706055
11754-9102,16.089794158935547
11755-12701,12.115655899047852
11755-12702,10.130850791931152
11755-12703,18.231525421142578
11755-12704,18.481735229492188
11755-12705,32.36344528198242
11755-1901,9.335083961486816
11755-1902,18.74579429626465
11755-3701,17.028165817260742
11755-3702,8.093793869018555
11755-3703,9.72415828704834
11755-3704,0.0
11755-6101,16.73224639892578
11755-6102,11.911113739013672
11755-6103,14.705921173095703
11755-6104,7.923925876617432
11755-9101,9.358430862426758
11755-9102,17.13752555847168
11757-12701,9.37216854095459
11757-12702,10.822936058044434
11757-12703,17.213367462158203
11757-12704,31.620038986206055
11757-12705,17.086320877075195
11757-1901,6.709863662719727
11757-1902,5.8912353515625
11757-3701,7.807690620422363
11757-3702,10.957140922546387
11757-3703,16.15072250366211
11757-3704,14.911212921142578
11757-6101,11.057311058044434
11757-6102,17.934219360351562
11757-6103,11.028234481811523
11757-6104,13.612713813781738
11757-9101,10.3608980178833
11757-9102,24.291091918945312
11758-12701,34.053565979003906
11758-12702,21.047008514404297
11758-12703,16.994144439697266
11758-12704,14.208730697631836
11758-12705,30.68932342529297
11758-1901,6.2361650466918945
11758-1902,5.96776008605957
11758-3701,16.46784210205078
11758-3702,22.279693603515625
11758-3703,9.646072387695312
11758-3704,14.870147705078125
11758-6101,23.8530330657959
11758-6102,15.306817054748535
11758-6103,19.601301193237305
11758-6104,41.23166275024414
11758-9101,20.153257369995117
11758-9102,21.10502815246582
11759-12701,13.558600425720215
11759-12702,26.34564971923828
11759-12703,16.79888153076172
11759-12704,12.063315391540527
11759-12705,29.16469383239746
11759-1901,5.689608573913574
11759-1902,9.085190773010254
11759-3701,8.146812438964844
11759-3702,8.944151878356934
11759-3703,10.194483757019043
11759-3704,14.041312217712402
11759-6101,4.962358474731445
11759-6102,14.262072563171387
11759-6103,12.007329940795898
11759-6104,12.465185165405273
11759-9101,15.592613220214844
11759-9102,21.260543823242188
11760-12701,20.617717742919922
11760-12702,13.662439346313477
11760-12703,12.700812339782715
11760-12704,13.43796157836914
11760-12705,14.354474067687988
11760-1901,10.543829917907715
11760-1902,4.692777633666992
11760-3701,8.93714427947998
11760-3702,11.93692684173584
11760-3703,5.708892822265625
11760-3704,13.272785186767578
11760-6101,14.221612930297852
11760-6102,8.233712196350098
11760-6103,18.21295166015625
11760-6104,19.685449600219727
11760-9101,21.29010772705078
11760-9102,9.820645332336426
11761-12701,22.88015365600586
11761-12702,20.30258560180664
11761-12703,24.8901309967041
11761-12704,21.288246154785156
11761-12705,63.201499938964844
11761-1901,6.825978755950928
11761-1902,5.305405616760254
11761-3701,17.700576782226562
11761-3702,10.816452980041504
11761-3703,12.343753814697266
11761-3704,5.089160919189453
11761-6101,21.102630615234375
11761-6102,17.53736114501953
11761-6103,14.441200256347656
11761-6104,18.5383358001709
11761-9101,10.221353530883789
11761-9102,64.57672882080078
11823-12701,35.3916015625
11823-12702,19.2720890045166
11823-12703,10.548686027526855
11823-12704,18.688444137573242
11823-12705,22.789783477783203
11823-1901,4.40508508682251
11823-1902,11.326311111450195
11823-3701,12.437480926513672
11823-3702,12.697104454040527
11823-3703,15.388998985290527
11823-3704,10.511584281921387
11823-6101,22.33780860900879
11823-6102,13.50814151763916
11823-6103,19.48233985900879
11823-6104,24.66126251220703
11823-9101,15.743884086608887
11823-9102,21.07826805114746
11824-12701,14.938728332519531
11824-12702,64.0045394897461
11824-12703,39.80031967163086
11824-12704,28.787982940673828
11824-12705,28.908992767333984
11824-1901,7.783055782318115
11824-1902,11.162747383117676
11824-3701,9.06301498413086
11824-3702,8.495442390441895
11824-3703,10.392292976379395
11824-3704,7.937458038330078
11824-6101,19.667068481445312
11824-6102,42.32307815551758
11824-6103,10.975187301635742
11824-6104,11.212641716003418
11824-9101,21.235681533813477
11824-9102,9.133617401123047
11826-12701,22.870582580566406
11826-12702,13.268489837646484
11826-12703,18.841636657714844
11826-12704,13.61152458190918
11826-12705,18.188690185546875
11826-1901,5.502717018127441
11826-1902,8.796746253967285
11826-3701,8.120170593261719
11826-3702,6.1846723556518555
11826-3703,4.409966468811035
11826-3704,7.165388107299805
11826-6101,11.255590438842773
11826-6102,13.955900192260742
11826-6103,11.619200706481934
11826-6104,12.262168884277344
11826-9101,17.004383087158203
11826-9102,15.415807723999023
11827-12701,19.34317398071289
11827-12702,18.51624298095703
11827-12703,17.5609073638916
11827-12704,20.718082427978516
11827-12705,12.367119789123535
11827-1901,5.831425666809082
11827-1902,9.897083282470703
11827-3701,10.62299919128418
11827-3702,16.9837703704834
11827-3703,16.051469802856445
11827-3704,9.865638732910156
11827-6101,11.761865615844727
11827-6102,7.75393009185791
11827-6103,10.206483840942383
11827-6104,9.97944450378418
11827-9101,18.305381774902344
11827-9102,13.896148681640625
11828-12701,28.758045196533203
11828-12702,21.808238983154297
11828-12703,27.920612335205078
11828-12704,17.73885726928711
11828-12705,35.010379791259766
11828-1901,7.856914520263672
11828-1902,6.3343377113342285
11828-3701,15.202459335327148
11828-3702,7.57211446762085
11828-3703,13.074749946594238
11828-3704,7.863702774047852
11828-6101,20.722265243530273
11828-6102,8.906275749206543
11828-6103,13.5849609375
11828-6104,27.66905975341797
11828-9101,8.813140869140625
11828-9102,13.764500617980957
11830-12701,23.626331329345703
11830-12702,24.880491256713867
11830-12703,23.429170608520508
11830-12704,42.75174331665039
11830-12705,30.522594451904297
11830-1901,5.586589813232422
11830-1902,11.256142616271973
11830-3701,22.78963851928711
11830-3702,27.181365966796875
11830-3703,15.117693901062012
11830-3704,32.663997650146484
11830-6101,19.350461959838867
11830-6102,15.002700805664062
11830-6103,23.17391586303711
11830-6104,23.02271270751953
11830-9101,23.556777954101562
11830-9102,20.453411102294922
11831-12701,22.34389305114746
11831-12702,26.832155227661133
11831-12703,20.387968063354492
11831-12704,33.48087692260742
11831-12705,39.37907791137695
11831-1901,10.341050148010254
11831-1902,4.831299781799316
11831-3701,7.561773300170898
11831-3702,0.0
11831-3703,18.300945281982422
11831-3704,10.62824535369873
11831-6101,10.2168607711792
11831-6102,21.6663761138916
11831-6103,6.372899532318115
11831-6104,0.0
11831-9101,13.743778228759766
11831-9102,19.216100692749023
11832-12701,22.246356964111328
11832-12702,15.897305488586426
11832-12703,31.739599227905273
11832-12704,13.647123336791992
11832-12705,17.715147018432617
11832-1901,10.00416088104248
11832-1902,3.6228878498077393
11832-3701,11.186554908752441
11832-3702,11.671398162841797
11832-3703,7.639892578125
11832-3704,11.73632526397705
11832-6101,10.897506713867188
11832-6102,10.992491722106934
11832-6103,17.405431747436523
11832-6104,9.190726280212402
11832-9101,17.56802749633789
11832-9102,9.130695343017578
11833-12701,8.44486141204834
11833-12702,22.525569915771484
11833-12703,15.614569664001465
11833-12704,11.219189643859863
11833-12705,25.47557830810547
11833-1901,13.199784278869629
11833-1902,7.037346363067627
11833-3701,12.418813705444336
11833-3702,16.597524642944336
11833-3703,13.559037208557129
11833-3704,6.378732681274414
11833-6101,15.306184768676758
11833-6102,12.650790214538574
11833-6103,7.073483467102051
11833-6104,14.076966285705566
11833-9101,27.85199737548828
11833-9102,19.748064041137695
11834-12701,9.01956844329834
11834-12702,12.621705055236816
11834-12703,13.496737480163574
11834-12704,18.811784744262695
11834-12705,25.195526123046875
11834-1901,4.520700931549072
11834-1902,6.01750373840332
11834-3701,7.531835079193115
11834-3702,5.383936405181885
11834-3703,8.230677604675293
11834-3704,15.627737998962402
11834-6101,19.171581268310547
11834-6102,7.881124019622803
11834-6103,9.267722129821777
11834-6104,10.225301742553711
11834-9101,16.02105712890625
11834-9102,17.41508674621582
11835-12701,18.206369400024414
11835-12702,12.190750122070312
11835-12703,11.866471290588379
11835-12704,11.338114738464355
11835-12705,22.007930755615234
11835-1901,10.911443710327148
11835-1902,9.51924991607666
11835-3701,17.369857788085938
11835-3702,12.882293701171875
11835-3703,11.084714889526367
11835-3704,11.593132019042969
11835-6101,12.011523246765137
11835-6102,18.177871704101562
11835-6103,15.63893985748291
11835-6104,18.473169326782227
11835-9101,50.097572326660156
11835-9102,12.669952392578125
11836-12701,28.90328025817871
11836-12702,20.97649383544922
11836-12703,26.124568939208984
11836-12704,23.957427978515625
11836-12705,9.192211151123047
11836-1901,12.005339622497559
11836-1902,9.091991424560547
11836-3701,8.217397689819336
11836-3702,9.287288665771484
11836-3703,17.281681060791016
11836-3704,13.268842697143555
11836-6101,14.02861499786377
11836-6102,20.974857330322266
11836-6103,9.555042266845703
11836-6104,11.887588500976562
11836-9101,22.817970275878906
11836-9102,9.309412956237793
11838-12701,16.744739532470703
11838-12702,13.853378295898438
11838-12703,13.478471755981445
11838-12704,43.303932189941406
11838-12705,28.873743057250977
11838-1901,10.2408447265625
11838-1902,11.332145690917969
11838-3701,7.076526165008545
11838-3702,10.910778045654297
11838-3703,18.34077262878418
11838-3704,11.15388011932373
11838-6101,0.0
11838-6102,21.437732696533203
11838-6103,18.09121322631836
11838-6104,24.967830657958984
11838-9101,20.56201934814453
11838-9102,14.474644660949707
11841-12705,0.0
11842-12705,0.0
11843-12705,0.0
11863-12701,16.145383834838867
11863-12702,16.459888458251953
11863-12703,9.568645477294922
11863-12704,36.084754943847656
11863-12705,14.551887512207031
11863-1901,5.627785682678223
11863-1902,13.269067764282227
11863-3701,9.943340301513672
11863-3702,8.789671897888184
11863-3703,17.223604202270508
11863-3704,7.570889472961426
11863-6101,17.38794708251953
11863-6102,22.998409271240234
11863-6103,5.188272953033447
11863-6104,23.4525146484375
11863-9101,14.777857780456543
11863-9102,21.44949722290039
11865-12701,11.662697792053223
11865-12702,26.553129196166992
11865-12703,9.774386405944824
11865-12704,25.144638061523438
11865-12705,41.0197868347168
11865-1901,13.478471755981445
11865-1902,16.607906341552734
11865-3701,11.538941383361816
11865-3703,12.149276733398438
11865-3704,9.070504188537598
11865-6101,24.536293029785156
11865-6102,41.80222702026367
11865-6103,14.690507888793945
11865-6104,10.324455261230469
11865-9101,18.34077262878418
11865-9102,21.40994644165039
11866-12701,28.19174575805664
11866-12702,22.682918548583984
11866-12703,13.904090881347656
11866-12704,31.60148048400879
11866-12705,8.929770469665527
11866-1901,13.384848594665527
11866-1902,18.087907791137695
11866-3701,7.1667160987854
11866-3702,8.432075500488281
11866-3703,0.0
11866-3704,0.0
11866-6101,15.449502944946289
11866-6102,16.572650909423828
11866-6103,17.683774948120117
11866-6104,22.035484313964844
11866-9101,24.405061721801758
11866-9102,8.937895774841309
11867-12701,25.78679656982422
11867-12702,9.812888145446777
11867-12703,22.44141387939453
11867-12704,17.374675750732422
11867-12705,20.56041717529297
11867-1901,5.736050605773926
11867-1902,4.700489044189453
11867-3701,11.896369934082031
11867-3702,7.867379188537598
11867-3703,7.295903205871582
11867-3704,7.833347320556641
11867-6101,9.866927146911621
11867-6102,20.24759292602539
11867-6103,11.714557647705078
11867-6104,11.631041526794434
11867-9101,13.883865356445312
11867-9102,14.847334861755371
11868-12701,13.319106101989746
11868-12702,18.017629623413086
11868-12703,30.37274742126465
11868-12704,13.665779113769531
11868-12705,5.8912353515625
11868-1901,2.430502414703369
11868-1902,5.465942859649658
11868-3701,7.987133979797363
11868-3702,8.48781681060791
11868-3703,8.597662925720215
11868-3704,9.891585350036621
11868-6101,9.987415313720703
11868-6102,14.786582946777344
11868-6103,22.44318199157715
11868-6104,15.313849449157715
11868-9101,8.824286460876465
11868-9102,12.178182601928711
11871-12701,37.04462814331055
11871-12702,25.17169952392578
11871-12703,26.915706634521484
11871-12704,32.849212646484375
11871-12705,31.805707931518555
11871-1901,8.665401458740234
11871-1902,10.366982460021973
11871-3701,15.081409454345703
11871-3702,10.77452564239502
11871-3703,13.939958572387695
11871-3704,9.250703811645508
11871-6101,22.212188720703125
11871-6102,16.967121124267578
11871-6103,12.263686180114746
11871-6104,12.379057884216309
11871-9101,17.153247833251953
11871-9102,15.053433418273926
11872-12701,31.332557678222656
11872-12702,19.516969680786133
11872-12703,54.5364875793457
11872-12704,21.34132957458496
11872-12705,10.304586410522461
11872-1901,15.00209903717041
11872-1902,9.433049201965332
11872-3701,10.237683296203613
11872-3702,10.372085571289062
11872-3703,13.4317045211792
11872-3704,7.698252201080322
11872-6101,13.253504753112793
11872-6102,11.73871898651123
11872-6103,20.01328468322754
11872-6104,20.94485092163086
11872-9101,10.886521339416504
11872-9102,22.458730697631836
11939-12701,27.15378189086914
11939-12702,27.630735397338867
11939-12703,32.20692443847656
11939-12704,24.627737045288086
11939-12705,17.108009338378906
11939-1901,11.295472145080566
11939-1902,6.542138576507568
11939-3701,12.624129295349121
11939-3702,10.972784996032715
11939-3703,11.459400177001953
11939-3704,10.505091667175293
11939-6101,14.389689445495605
11939-6102,17.85247802734375
11939-6103,16.406862258911133
11939-6104,15.268411636352539
11939-9101,8.041841506958008
11939-9102,18.754186630249023
11940-12701,45.34077835083008
11940-12702,34.535850524902344
11940-12703,35.30842208862305
11940-12704,26.98288345336914
11940-12705,34.07709503173828
11940-1901,24.278324127197266
11940-1902,18.124032974243164
11940-3701,15.897396087646484
11940-3702,12.959197044372559
11940-3703,6.240749359130859
11940-3704,10.961051940917969
11940-6101,10.961334228515625
11940-6102,18.24760627746582
11940-6103,20.018085479736328
11940-6104,14.042695045471191
11940-9101,26.76361656188965
11940-9102,19.442737579345703
11941-12701,25.849899291992188
11941-12702,29.823272705078125
11941-12703,18.975366592407227
11941-12704,24.54186248779297
11941-12705,33.24094009399414
11941-1901,0.0
11941-1902,5.8972978591918945
11941-3701,8.439004898071289
11941-3702,34.96015167236328
11941-3703,13.246732711791992
11941-3704,11.112189292907715
11941-6101,10.275449752807617
11941-6102,15.317158699035645
11941-6103,16.33171272277832
11941-6104,14.260092735290527
11941-9101,17.820812225341797
11941-9102,19.153162002563477
11942-12701,23.059059143066406
11942-12702,28.608983993530273
11942-12703,12.983067512512207
11942-12704,21.320589065551758
11942-12705,74.36628723144531
11942-1901,0.0
11942-1902,7.335738182067871
11942-3701,13.656513214111328
11942-3702,14.699880599975586
11942-3703,13.489311218261719
11942-3704,10.649024963378906
11942-6101,16.55631446838379
11942-6102,17.37654685974121
11942-6103,14.192193031311035
11942-6104,17.247997283935547
11942-9101,14.554089546203613
11942-9102,26.165857315063477
11943-12701,19.98842430114746
11943-12702,5.58494234085083
11943-12703,7.772186279296875
11943-12704,8.60390567779541
11943-12705,6.864133358001709
11943-1901,8.617168426513672
11943-1902,10.241628646850586
11943-3701,7.0245680809021
11943-3702,7.704415798187256
11943-3703,11.54219913482666
11943-3704,10.476581573486328
11943-6101,11.293455123901367
11943-6102,7.862483024597168
11943-6103,9.353384971618652
11943-6104,11.069387435913086
11943-9101,9.693172454833984
11943-9102,5.848249435424805
11944-12701,20.986236572265625
11944-12702,17.744901657104492
11944-12703,12.162158966064453
11944-12704,23.730552673339844
11944-12705,35.229949951171875
11944-1901,10.417940139770508
11944-1902,-9999.0
11944-3701,7.520051002502441
11944-3702,9.046953201293945
11944-3703,11.15141487121582
11944-3704,18.019662857055664
11944-6101,22.56709861755371
11944-6102,8.78819751739502
11944-6103,8.462239265441895
11944-6104,21.68708038330078
11944-9101,11.167356491088867
11944-9102,23.750144958496094
11945-12701,30.969966888427734
11945-12702,18.99659538269043
11945-12703,21.170724868774414
11945-12704,11.150300979614258
11945-12705,17.245826721191406
11945-1901,6.807423114776611
11945-1902,11.13167953491211
11945-3701,15.698084831237793
11945-3702,11.20829963684082
11945-3703,7.7151408195495605
11945-3704,15.264376640319824
11945-6101,19.7473087310791
11945-6102,15.922603607177734
11945-6103,6.37875509262085
11945-6104,17.5726375579834
11945-9101,11.452288627624512
11945-9102,11.702667236328125
11946-12701,18.070892333984375
11946-12702,14.615957260131836
11946-12703,28.154449462890625
11946-12704,14.859073638916016
11946-12705,36.251502990722656
11946-1901,12.061159133911133
11946-1902,5.687510013580322
11946-3701,12.129915237426758
11946-3702,13.764996528625488
11946-3703,12.714401245117188
11946-3704,8.774521827697754
11946-6101,14.000772476196289
11946-6102,27.642210006713867
11946-6103,12.370956420898438
11946-6104,13.322959899902344
11946-9101,10.868487358093262
11946-9102,25.90842056274414
11947-12701,14.510725975036621
11947-12702,21.60024070739746
11947-12703,21.40542984008789
11947-12704,28.130687713623047
11947-12705,43.31256866455078
11947-1901,7.591945171356201
11947-1902,10.85019588470459
11947-3701,17.582637786865234
11947-3702,14.00129508972168
11947-3703,25.341554641723633
11947-3704,12.085180282592773
11947-6101,18.584779739379883
11947-6102,18.218233108520508
11947-6103,15.300176620483398
11947-6104,10.798419952392578
11947-9101,25.576059341430664
11947-9102,23.801332473754883
11948-12701,11.855626106262207
11948-12702,10.744827270507812
11948-12703,24.023935317993164
11948-12704,12.273661613464355
11948-12705,19.678707122802734
11948-1901,4.296329021453857
11948-1902,4.5071916580200195
11948-3701,7.261288642883301
11948-3702,11.482573509216309
11948-3703,7.594545841217041
11948-3704,5.708515644073486
11948-6101,10.141274452209473
11948-6102,11.365618705749512
11948-6103,15.549389839172363
11948-6104,22.472810745239258
11948-9101,13.978829383850098
11948-9102,9.789705276489258
11949-12701,28.593643188476562
11949-12702,31.12358856201172
11949-12703,11.456621170043945
11949-12704,29.408411026000977
11949-12705,12.179678916931152
11949-1901,10.785680770874023
11949-1902,11.499690055847168
11949-3701,14.58753776550293
11949-3702,13.839969635009766
11949-3703,21.333145141601562
11949-3704,8.33237361907959
11949-6101,10.7324800491333
11949-6102,20.08502197265625
11949-6103,17.408628463745117
11949-6104,12.446971893310547
11949-9101,9.9006986618042
11949-9102,10.22585678100586
11950-12701,30.11857032775879
11950-12702,33.245689392089844
11950-12703,16.130084991455078
11950-12704,13.815585136413574
11950-12705,0.0
11950-1901,24.66126251220703
11950-1902,15.388998985290527
11950-3701,21.07826805114746
11950-3702,15.729838371276855
11950-3703,10.943683624267578
11950-3704,7.845789909362793
11950-6101,16.055715560913086
11950-6102,0.0
11950-6103,12.466676712036133
11950-6104,14.849254608154297
11950-9101,20.657041549682617
11950-9102,24.164958953857422
11951-12701,20.163171768188477
11951-12702,16.334392547607422
11951-12703,12.314570426940918
11951-12704,21.633365631103516
11951-12705,22.262407302856445
11951-1901,23.730674743652344
11951-1902,10.684932708740234
11951-3701,6.335360050201416
11951-3702,8.225968360900879
11951-3703,6.977814197540283
11951-3704,7.968234062194824
11951-6101,11.449075698852539
11951-6102,18.32962989807129
11951-6103,13.190773963928223
11951-6104,10.971854209899902
11951-9101,24.126251220703125
11951-9102,19.286205291748047
11952-12701,26.620277404785156
11952-12702,13.426813125610352
11952-12703,27.23529815673828
11952-12704,26.55754852294922
11952-12705,21.19216537475586
11952-1901,2.2024312019348145
11952-1902,12.044047355651855
11952-3701,6.508825778961182
11952-3702,10.713948249816895
11952-3703,5.9227375984191895
11952-3704,16.961854934692383
11952-6101,16.8176212310791
11952-6102,20.177200317382812
11952-6103,16.02324867248535
11952-6104,14.942606925964355
11952-9101,24.199491500854492
11952-9102,11.872703552246094
11953-12701,14.340092658996582
11953-12702,13.400826454162598
11953-12703,10.44446849822998
11953-12704,15.717876434326172
11953-12705,23.784818649291992
11953-1901,3.8448703289031982
11953-1902,12.511002540588379
11953-3701,4.604150295257568
11953-3702,12.088356971740723
11953-3703,8.723672866821289
11953-3704,13.420150756835938
11953-6101,15.665552139282227
11953-6102,17.7185115814209
11953-6103,18.559885025024414
11953-6104,10.775636672973633
11953-9101,13.559122085571289
11953-9102,23.57224464416504
11954-12701,13.486457824707031
11954-12702,23.49207878112793
11954-12703,17.740081787109375
11954-12704,26.015613555908203
11954-12705,19.65403938293457
11954-1901,9.052566528320312
11954-1902,6.118836402893066
11954-3701,7.17134428024292
11954-3702,13.817091941833496
11954-3703,11.608993530273438
11954-3704,11.268024444580078
11954-6101,17.896007537841797
11954-6102,10.564459800720215
11954-6103,14.236529350280762
11954-6104,13.186284065246582
11954-9101,19.98504638671875
11954-9102,16.983375549316406
11955-12701,16.756662368774414
11955-12702,12.279436111450195
11955-12703,25.765291213989258
11955-12704,12.060178756713867
11955-12705,18.13923454284668
11955-1901,5.265250205993652
11955-1902,9.92820930480957
11955-3701,9.46418285369873
11955-3702,8.801767349243164
11955-3703,13.837244987487793
11955-3704,6.8181867599487305
11955-6101,14.980643272399902
11955-6102,22.135257720947266
11955-6103,6.895493984222412
11955-6104,6.600885391235352
11955-9101,23.518556594848633
11955-9102,19.369892120361328
11956-12701,12.653761863708496
11956-12702,36.8932991027832
11956-12703,23.98679542541504
11956-12704,15.763873100280762
11956-12705,20.088796615600586
11956-1901,4.8949713706970215
11956-1902,5.380239009857178
11956-3701,5.734915733337402
11956-3702,7.57510232925415
11956-3703,18.67986488342285
11956-3704,18.01729965209961
11956-6101,11.52444839477539
11956-6102,10.372024536132812
11956-6103,15.980938911437988
11956-6104,14.881869316101074
11956-9101,15.724315643310547
11956-9102,8.75796127319336
11957-12701,17.155391693115234
11957-12702,21.572734832763672
11957-12703,13.203537940979004
11957-12704,23.63006019592285
11957-12705,15.550734519958496
11957-1901,4.052607536315918
11957-1902,5.379227638244629
11957-3701,11.950202941894531
11957-3702,13.885294914245605
11957-3703,10.055007934570312
11957-3704,12.291046142578125
11957-6101,16.693660736083984
11957-6102,9.18488597869873
11957-6103,12.21810531616211
11957-6104,19.919710159301758
11957-9101,19.841901779174805
11957-9102,10.527242660522461
11958-12701,22.097116470336914
11958-12702,20.6060848236084
11958-12703,72.41875457763672
11958-12704,41.00033950805664
11958-12705,21.231983184814453
11958-1901,6.299894332885742
11958-1902,8.141551971435547
11958-3701,15.75068473815918
11958-3702,16.365886688232422
11958-3703,8.972164154052734
11958-3704,20.811248779296875
11958-6101,18.48098373413086
11958-6102,11.153258323669434
11958-6103,17.859407424926758
11958-6104,15.236028671264648
11958-9101,9.326993942260742
11958-9102,9.405487060546875
11960-12701,22.1101016998291
11960-12702,26.624887466430664
11960-12703,33.9116096496582
11960-12704,31.97687339782715
11960-12705,12.93280029296875
11960-1901,5.256763458251953
11960-1902,5.873374938964844
11960-3701,4.982019424438477
11960-3702,15.462218284606934
11960-3703,15.791081428527832
11960-3704,9.436065673828125
11960-6101,12.810023307800293
11960-6102,17.641780853271484
11960-6103,20.127437591552734
11960-6104,15.771119117736816
11960-9101,8.653177261352539
11960-9102,19.339536666870117
11962-12701,21.156034469604492
11962-12702,26.25188636779785
11962-12703,18.497333526611328
11962-12704,26.95218276977539
11962-12705,13.138076782226562
11962-1901,10.9728422164917
11962-1902,7.610085964202881
11962-3701,9.70914077758789
11962-3702,16.159358978271484
11962-3703,13.438194274902344
11962-3704,9.529544830322266
11962-6101,13.108420372009277
11962-6102,15.166814804077148
11962-6103,21.17715072631836
11962-6104,9.816182136535645
11962-9101,15.65542984008789
11962-9102,25.844083786010742
11963-12701,11.989523887634277
11963-12702,19.216524124145508
11963-12703,22.909290313720703
11963-12704,11.621600151062012
11963-12705,28.29796028137207
11963-1901,3.040658950805664
11963-1902,18.91060447692871
11963-3701,22.64336585998535
11963-3702,16.845701217651367
11963-3703,10.832428932189941
11963-3704,15.181377410888672
11963-6101,8.738802909851074
11963-6102,12.408955574035645
11963-6103,18.529991149902344
11963-6104,12.752452850341797
11963-9101,10.025856018066406
11963-9102,12.842677116394043
11965-12701,12.594690322875977
11965-12702,16.971107482910156
11965-12703,13.142745971679688
11965-12704,23.046049118041992
11965-12705,27.65654945373535
11965-1901,3.665912389755249
11965-1902,5.248678684234619
11965-3701,7.469207763671875
11965-3702,13.589844703674316
11965-3703,21.764461517333984
11965-3704,8.102530479431152
11965-6101,18.241357803344727
11965-6102,20.335378646850586
11965-6103,8.773241996765137
11965-6104,17.511327743530273
11965-9101,21.306476593017578
11965-9102,25.22323226928711
11967-12701,19.232561111450195
11967-12702,12.065535545349121
11967-12703,23.131717681884766
11967-12704,24.732250213623047
11967-12705,13.783451080322266
11967-1901,11.462090492248535
11967-1902,12.095380783081055
11967-3701,11.587106704711914
11967-3702,5.742458820343018
11967-3703,8.69332504272461
11967-3704,6.807920455932617
11967-6101,9.98961067199707
11967-6102,7.6461381912231445
11967-6103,19.415616989135742
11967-6104,17.276721954345703
11967-9101,23.324321746826172
11967-9102,18.44300079345703
11968-12701,7.377642631530762
11968-12702,13.042381286621094
11968-12703,22.26727294921875
11968-12704,34.41718292236328
11968-12705,7.225027084350586
11968-1901,5.415560722351074
11968-1902,4.983205318450928
11968-3701,7.151739120483398
11968-3702,9.139165878295898
11968-3703,5.669971466064453
11968-3704,7.911333084106445
11968-6101,10.310685157775879
11968-6102,9.447629928588867
11968-6103,4.32163667678833
11968-6104,7.276817321777344
11968-9101,12.226146697998047
11968-9102,18.440258026123047
11969-12701,23.58481216430664
11969-12702,27.817909240722656
11969-12703,22.248525619506836
11969-12704,22.765745162963867
11969-12705,20.44394302368164
