galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,Mtot_(star_HI_Hii),M_h1,M_h2
11834-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10702005000.0,nan,nan,nan
11835-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,185684230000.0,nan,nan,nan
11835-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8140566500.0,nan,nan,nan
11835-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6436337000.0,nan,nan,nan
11835-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4807149000.0,nan,nan,nan
11835-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113499210000.0,nan,nan,nan
11835-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1589618800.0,nan,nan,nan
11835-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3236780800.0,nan,nan,nan
11835-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21574025000.0,nan,nan,nan
11835-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6016625700.0,nan,nan,nan
11835-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3433027000.0,nan,nan,nan
11835-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5018298400.0,nan,nan,nan
11835-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1153540100.0,nan,nan,nan
11835-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21642572000.0,nan,nan,nan
11835-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2690931500.0,nan,nan,nan
11835-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4015958300.0,nan,nan,nan
11835-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108823250000.0,nan,nan,nan
11835-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15274699000.0,nan,nan,nan
11836-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43091632000.0,nan,nan,nan
11836-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2143575200.0,nan,nan,nan
11836-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53323640000.0,nan,nan,nan
11836-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3999626200.0,nan,nan,nan
11836-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2053366800.0,nan,nan,nan
11836-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4228817400.0,nan,nan,nan
11836-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6432249300.0,nan,nan,nan
11836-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4267076600.0,nan,nan,nan
11836-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10886570000.0,nan,nan,nan
11836-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98016264000.0,nan,nan,nan
11836-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2748813800.0,nan,nan,nan
11836-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2614053600.0,nan,nan,nan
11836-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60049070000.0,nan,nan,nan
11836-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6303886000.0,nan,nan,nan
11836-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66629722000.0,nan,nan,nan
11836-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140094870000.0,nan,nan,nan
11836-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4830742500.0,nan,nan,nan
11838-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23299072000.0,nan,nan,nan
11838-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16377498000.0,nan,nan,nan
11838-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8804512000.0,nan,nan,nan
11838-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,202715050000.0,nan,nan,nan
11838-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45793075000.0,nan,nan,nan
11838-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86444480000.0,nan,nan,nan
11838-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23493827000.0,nan,nan,nan
11838-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21806653000.0,nan,nan,nan
11838-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14655111000.0,nan,nan,nan
11838-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132013970000.0,nan,nan,nan
11838-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11378050000.0,nan,nan,nan
11838-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11838-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133948850000.0,nan,nan,nan
11838-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5663113000.0,nan,nan,nan
11838-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,168178420000.0,nan,nan,nan
11838-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10849786000.0,nan,nan,nan
11838-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27019993000.0,nan,nan,nan
11841-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11842-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11843-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11863-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,872469700.0,nan,nan,nan
11863-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28305430000.0,nan,nan,nan
11863-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25184514000.0,nan,nan,nan
11863-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28397634000.0,nan,nan,nan
11863-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58920886000.0,nan,nan,nan
11863-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1228264200.0,nan,nan,nan
11863-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20825842000.0,nan,nan,nan
11863-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2070670000.0,nan,nan,nan
11863-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55819674000.0,nan,nan,nan
11863-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56390476000.0,nan,nan,nan
11863-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39353123000.0,nan,nan,nan
11863-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112493670000.0,nan,nan,nan
11863-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120489520000.0,nan,nan,nan
11863-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25581468000.0,nan,nan,nan
11863-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38737932000.0,nan,nan,nan
11863-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62743660000.0,nan,nan,nan
11863-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24448745000.0,nan,nan,nan
11865-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29519198000.0,nan,nan,nan
11865-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5795422000.0,nan,nan,nan
11865-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2824110000.0,nan,nan,nan
11865-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17986105000.0,nan,nan,nan
11865-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119751360000.0,nan,nan,nan
11865-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8804512000.0,nan,nan,nan
11865-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8402506000.0,nan,nan,nan
11865-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,643158700.0,nan,nan,nan
11865-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,588807800.0,nan,nan,nan
11865-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76170396000.0,nan,nan,nan
11865-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19332571000.0,nan,nan,nan
11865-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8241863000.0,nan,nan,nan
11865-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1125062800.0,nan,nan,nan
11865-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14591202000.0,nan,nan,nan
11865-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132013970000.0,nan,nan,nan
11865-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9835382000.0,nan,nan,nan
11866-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96373380000.0,nan,nan,nan
11866-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5813981700.0,nan,nan,nan
11866-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6652658000.0,nan,nan,nan
11866-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132282370000.0,nan,nan,nan
11866-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27637369000.0,nan,nan,nan
11866-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,553024260.0,nan,nan,nan
11866-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,690233300.0,nan,nan,nan
11866-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6910804000.0,nan,nan,nan
11866-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13069117000.0,nan,nan,nan
11866-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11866-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11866-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18898481000.0,nan,nan,nan
11866-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31517096000.0,nan,nan,nan
11866-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25378695000.0,nan,nan,nan
11866-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9195760000.0,nan,nan,nan
11866-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,647471360.0,nan,nan,nan
11866-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6139008000.0,nan,nan,nan
11867-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,337796640.0,nan,nan,nan
11867-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19801555000.0,nan,nan,nan
11867-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71021230000.0,nan,nan,nan
11867-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19618206000.0,nan,nan,nan
11867-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2080738300.0,nan,nan,nan
11867-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1244364900.0,nan,nan,nan
11867-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17584558000.0,nan,nan,nan
11867-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1385328800.0,nan,nan,nan
11867-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24551592000.0,nan,nan,nan
11867-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17271091000.0,nan,nan,nan
11867-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16666582000.0,nan,nan,nan
11867-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20785867000.0,nan,nan,nan
11867-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63303930000.0,nan,nan,nan
11867-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22363558000.0,nan,nan,nan
11867-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20410673000.0,nan,nan,nan
11867-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17331116000.0,nan,nan,nan
11867-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21017524000.0,nan,nan,nan
11868-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1490289900.0,nan,nan,nan
11868-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102674784000.0,nan,nan,nan
11868-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35518366000.0,nan,nan,nan
11868-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13506253000.0,nan,nan,nan
11868-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28405993000.0,nan,nan,nan
11868-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59263820000.0,nan,nan,nan
11868-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2514137600.0,nan,nan,nan
11868-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31497355000.0,nan,nan,nan
11868-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10792340000.0,nan,nan,nan
11868-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88267014000.0,nan,nan,nan
11868-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27744810000.0,nan,nan,nan
11868-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1999850200.0,nan,nan,nan
11868-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30658048000.0,nan,nan,nan
11868-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81779350000.0,nan,nan,nan
11868-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17374417000.0,nan,nan,nan
11868-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1459185800.0,nan,nan,nan
11868-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2423957800.0,nan,nan,nan
11871-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9431594000.0,nan,nan,nan
11871-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8316649500.0,nan,nan,nan
11871-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76292360000.0,nan,nan,nan
11871-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5381718500.0,nan,nan,nan
11871-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2962800600.0,nan,nan,nan
11871-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1305972500.0,nan,nan,nan
11871-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3639298300.0,nan,nan,nan
11871-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016452300.0,nan,nan,nan
11871-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1814196400.0,nan,nan,nan
11871-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,831418900.0,nan,nan,nan
11871-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1269986000.0,nan,nan,nan
11871-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13176601000.0,nan,nan,nan
11871-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1194236000.0,nan,nan,nan
11871-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6302017500.0,nan,nan,nan
11871-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2012491600.0,nan,nan,nan
11871-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1497462500.0,nan,nan,nan
11871-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59006540000.0,nan,nan,nan
11872-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79979815000.0,nan,nan,nan
11872-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30739894000.0,nan,nan,nan
11872-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87489140000.0,nan,nan,nan
11872-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10685428000.0,nan,nan,nan
11872-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26426071000.0,nan,nan,nan
11872-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68022174000.0,nan,nan,nan
11872-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43757530000.0,nan,nan,nan
11872-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35901034000.0,nan,nan,nan
11872-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18170436000.0,nan,nan,nan
11872-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12554582000.0,nan,nan,nan
11872-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17954724000.0,nan,nan,nan
11872-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,686017900.0,nan,nan,nan
11872-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20467767000.0,nan,nan,nan
11872-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71861610000.0,nan,nan,nan
11872-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88774255000.0,nan,nan,nan
11872-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36879700000.0,nan,nan,nan
11872-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86633800000.0,nan,nan,nan
11939-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1569269100.0,nan,nan,nan
11939-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1000155100.0,nan,nan,nan
11939-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1558468400.0,nan,nan,nan
11939-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,540938700.0,nan,nan,nan
11939-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10617698000.0,nan,nan,nan
11939-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,719702140.0,nan,nan,nan
11939-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1876432100.0,nan,nan,nan
11939-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2293834200.0,nan,nan,nan
11939-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3434193400.0,nan,nan,nan
11939-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2857982500.0,nan,nan,nan
11939-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1283571300.0,nan,nan,nan
11939-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4156861400.0,nan,nan,nan
11939-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5461954600.0,nan,nan,nan
11939-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6377493000.0,nan,nan,nan
11939-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5986660400.0,nan,nan,nan
11939-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2700083500.0,nan,nan,nan
11939-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1274391700.0,nan,nan,nan
11940-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61465580000.0,nan,nan,nan
11940-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51651924000.0,nan,nan,nan
11940-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110242914000.0,nan,nan,nan
11940-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27978957000.0,nan,nan,nan
11940-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134803825000.0,nan,nan,nan
11940-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2357035500.0,nan,nan,nan
11940-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29674187000.0,nan,nan,nan
11940-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43636572000.0,nan,nan,nan
11940-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31946942000.0,nan,nan,nan
11940-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13491458000.0,nan,nan,nan
11940-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14157793000.0,nan,nan,nan
11940-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1566240600.0,nan,nan,nan
11940-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30867560000.0,nan,nan,nan
11940-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16875216000.0,nan,nan,nan
11940-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19421830000.0,nan,nan,nan
11940-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107309280000.0,nan,nan,nan
11940-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32092174000.0,nan,nan,nan
11941-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25729980000.0,nan,nan,nan
11941-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43861803000.0,nan,nan,nan
11941-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9111864000.0,nan,nan,nan
11941-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27040549000.0,nan,nan,nan
11941-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33070705000.0,nan,nan,nan
11941-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11941-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13294767000.0,nan,nan,nan
11941-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57614880000.0,nan,nan,nan
11941-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,142610990000.0,nan,nan,nan
11941-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14606904000.0,nan,nan,nan
11941-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2114201000.0,nan,nan,nan
11941-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1920619000.0,nan,nan,nan
11941-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11537632000.0,nan,nan,nan
11941-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13804345000.0,nan,nan,nan
11941-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3068048100.0,nan,nan,nan
11941-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1724814700.0,nan,nan,nan
11941-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13877892000.0,nan,nan,nan
11942-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22326532000.0,nan,nan,nan
11942-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9548263000.0,nan,nan,nan
11942-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105973900000.0,nan,nan,nan
11942-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7946243000.0,nan,nan,nan
11942-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,212550500000.0,nan,nan,nan
11942-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9999.0,nan,nan,nan
11942-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12388479000.0,nan,nan,nan
11942-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14314010000.0,nan,nan,nan
11942-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14264276000.0,nan,nan,nan
11942-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25013762000.0,nan,nan,nan
11942-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55664450000.0,nan,nan,nan
11942-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3402728700.0,nan,nan,nan
11942-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,530492500.0,nan,nan,nan
11942-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8417403400.0,nan,nan,nan
11942-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25490377000.0,nan,nan,nan
11942-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8639024000.0,nan,nan,nan
11942-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3022064000.0,nan,nan,nan
11943-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14147493000.0,nan,nan,nan
11943-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2073734400.0,nan,nan,nan
11943-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4931776000.0,nan,nan,nan
11943-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1492292000.0,nan,nan,nan
11943-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7339911700.0,nan,nan,nan
11943-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7411932700.0,nan,nan,nan
11943-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8563589600.0,nan,nan,nan
11943-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1768258800.0,nan,nan,nan
11943-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6423865000.0,nan,nan,nan
11943-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15892568000.0,nan,nan,nan
11943-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4526096400.0,nan,nan,nan
11943-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23130341000.0,nan,nan,nan
11943-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5480303600.0,nan,nan,nan
11943-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8935723000.0,nan,nan,nan
11943-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19282153000.0,nan,nan,nan
11943-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11036142000.0,nan,nan,nan
11943-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11420809000.0,nan,nan,nan
11944-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12366491000.0,nan,nan,nan
11944-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1379039700.0,nan,nan,nan
11944-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1098420200.0,nan,nan,nan
11944-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71705170000.0,nan,nan,nan
11944-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91903870000.0,nan,nan,nan
11944-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45634270000.0,nan,nan,nan
11944-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29955518000.0,nan,nan,nan
11944-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3235722800.0,nan,nan,nan
11944-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2430690000.0,nan,nan,nan
