galaxy_ID,smoothness,Ttype,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
8448-12702,0.9804039739793347,5.840750694274902,-1.3257790697372893,9.99989222940079,698.5007327270537,29.99999999477003,-1.5084148475041905,999.9826541795286,0.642602108448959,2.7079458142208357,40.73287176760346,47.454074973165895,58.107512165207666,522.7874291726426
8448-12704,1.0987088493245207,5.07844352722168,0.19025121822544477,2.840417882297535,2926.4185559202806,29.999880224482332,0.27653264505359054,0.48089118628253724,0.5498398346002775,4.824733746895433,32.62000022554883,44.6779125454568,-42.033769032475774,384.7323356639457
8448-3703,0.9651547960927207,1.832633376121521,-1.746952404938523,1.377006583569956,387.5454989428984,2.8446929967980026,-6.999949836404745,0.1000450776313793,1.0721520382589107,1.7776411488201256,12.0000403442943,12.000061321475133,-38.82263891078073,5095.860310664394
8448-3704,1.005345458984375,4.566746711730957,-6.999947006644324,9.817941331505903,2999.9998548341337,29.999948794944004,-6.999949841195133,999.8296502530189,0.1630090626313574,2.6399595527015185,12.000040346960006,26.928876485663366,6.078355250582852,1090.5705154228801
8448-6103,1.613424536563287,3.0474398136138916,0.9999562926357806,9.999945905434489,2999.9998546083825,2.1785539641700034,0.9848192315656359,4.039444310471708,0.10386118035701138,2.477953655297128,19.047238465659962,30.623510350535764,-15.323012512528765,1475.633299493003
8449-12705,0.8559995142713779,5.499385833740234,-1.300035567438402,2.8510348621261383,1221.3613386958127,18.155097468744195,-6.999949232719458,1.1916741744016501,0.6073342839015821,2.493032342094811,43.56361320077848,35.35077584665965,19.401826735678487,596.4677534182921
8450-3703,0.4631860863347972,4.793983459472656,0.9999998650816992,1.3056205661702958,2999.9858283306685,12.727287005273404,1.1977801447894671,0.23295055696167044,0.1086865710235202,5.530995843056736,22.539213275565587,21.549145384322106,-4.381460298490147,175.05745882644538
8450-6101,0.5116904424776098,1.3916898965835571,0.9999561743283963,9.999951231982594,2999.999999255485,29.9999999999995,1.867542735382716,0.16890637033955347,0.12462641473096968,5.320471680435507,34.01540615600763,16.259826672210217,18.93981702185128,278.3563296454376
8450-9101,0.8472971734668231,4.939988136291504,-0.2774282487862823,1.6829602436081799,1230.3302180164064,4.300539832288574,-2.79872831722442,11.860554973350364,0.3777042985665967,4.552280380941832,33.08857225759365,21.62651111304328,18.115203328933216,163.72729105554924
8452-9102,0.3709003233461639,5.021982192993164,-0.7616494078939701,3.4729262456261414,1082.2484174602075,12.518174161101607,-6.999948770503904,0.1000000000006307,0.5974511035491712,2.175962131372887,29.926356949203917,24.330296643560942,-23.36058400583084,288.3525621443542
8453-12701,0.6576535602079865,3.9615681171417236,0.9999562929851464,2.360739383607762,0.10005553465634501,29.999965255629622,-6.999949833880166,0.10004507763129593,0.5849953829558359,3.0731969291652677,27.000040346960006,39.08202758556224,43.92333120921513,18495.222779023952
8453-12705,0.6197190627553104,5.516249656677246,-0.8870830802479062,2.8697225933654735,1361.0481143066152,13.212960728013966,-6.9999493122652945,1.162015730289232,0.6089475706446776,2.6576077360478387,38.3266553300986,36.06979246604284,-2.964765440088833,404.3302590890347
8453-9102,1.0114780386868585,1.400348424911499,0.023857286981178553,1.3199584088946328,520.3614859010968,3.0856170006021775,-6.999949833003087,0.10004507763137996,1.297939273705805,2.88120372042056,41.99999978951517,41.99995965304,-38.83109367014759,716.9562169339923
8454-3702,0.7706369686881597,3.913623332977295,0.7901161250167587,0.5229767839740649,630.101552462482,20.798306642298552,-6.999951675828939,3.494905741447434,1.002282459869965,0.6853968137610585,30.999963023002323,22.085654624575124,-26.20154573129799,285.48122564137765
8455-1902,0.8065848261038037,1.3968173265457153,0.9999561743284019,9.999951082456606,2999.9999444653436,1.879336400562936,1.1091187987632924,3.7509793534198934,0.10566622054973862,2.656603272978071,12.306579157892209,20.06692541046986,-9.089181725417507,12076.254279208848
8456-12705,1.108614457215314,4.897707462310791,0.704700155530437,1.7676037629867722,2999.999944477903,29.86208306608307,0.2686058780399,1.3907583494445237,0.1613154530275683,1.3524510810862898,42.825805433624815,47.99995965303999,34.88091486875923,604.5455436083295
8458-12701,1.739753811379626,3.4413673877716064,-1.3611087269517386,9.999940391390133,0.10005553465634501,29.99994404596993,-6.999949836204608,999.9459706839182,0.5849953829558359,2.168670663548788,43.156790581526415,27.00004034696001,26.75591821733719,1484.7154099186484
8458-12705,0.2828225700151136,4.817328929901123,0.6830415356927456,0.6961169689414071,1054.2750597581294,7.672170229683604,-6.999948942145098,0.10001908519624508,0.5724802726079936,4.167876428126431,35.57496270653309,35.58750417629825,5.368319423467864,606.1984829490657
8459-1901,0.673244427032865,0.7472254633903503,-0.5831569318119838,0.43262379573462706,1193.6509244862634,29.9999656926651,-0.7687669112475319,0.3228465304112215,0.5808885571379389,3.1959692557735524,21.669529400049242,25.999959389037567,5.989996261670239,7463.479142802693
8461-12704,1.323520544041117,4.797595024108887,0.9999562929851464,3.819660112501051,1145.9598371491902,11.520783736378146,-3.562305898749054,382.0278146489801,0.21454248240181062,2.6399595527015185,45.99976705216932,34.20466853094387,7.300167099121007,1610.6671344932781
8461-6103,0.9439842657124301,4.603566646575928,0.6809419639965059,3.237591668305632,2999.9998392419434,17.058037535202835,0.5045238003612387,12.137254563326945,0.13252340066245377,5.312130521034822,16.00007372898852,35.99995965303999,-5.585704204018495,224.47853680316842
8462-12703,1.2518812967543436,6.499785423278809,-0.5964732239445657,6.810578960157426,704.9425092964511,29.999975433669235,-6.99995015893196,0.10035673033543993,0.24927671699084733,3.259873122832358,27.01127856095532,27.00009239571862,25.07190039961909,204.74996452252972
8462-12705,0.9293465230002332,3.624213457107544,0.9999562929851464,6.14991901396273,2999.9998546083825,1.9540014100205703,1.9999466629416194,0.34346979134064004,0.29806318140563426,4.57869202969235,36.47012517026929,45.999959949685746,-32.63962409003833,4730.235600326263
8462-1902,0.8349997310315148,2.426318883895874,0.30517884668536066,9.999957162271595,0.10005553465634165,29.99993877566301,-1.3481130612182275,999.9246707961333,0.10005060494875113,2.7042790487710056,24.7037373564758,11.858977115466615,7.315894801249989,601.6664326851184
8462-9101,1.5051401120807053,4.77915096282959,0.908611029185759,0.3263067693038201,2499.8599971743515,1.1065624482905,-0.3543157851981434,4.299941533095144,0.7614572175801526,1.458687386939202,35.89816535612705,41.7762145633393,-23.502974482977443,352.4597761656376
8464-12702,1.7178440872957994,2.9226081371307373,-6.999977046322098,1.1246031691063751,2999.999945138795,29.99962687328188,1.9994474887665985,1.3091791547325027,0.12621505006884526,4.6651393069635025,34.16293314665112,45.93763682199883,-87.23998550702522,220.25545239315838
8464-12705,1.1755370192196732,6.940325736999512,0.9999562929851464,3.819660112501051,1145.9598371491902,11.520783736378146,-3.562305898749054,382.0278146489801,0.10013581499437779,6.647754850665913,25.00004034696001,30.56626968852696,1.2479586987509936,301.608821910644
8465-12702,1.7739949405396758,5.86305046081543,-1.3195554587381735,1.9796746034824677,1715.24459405744,0.17047513150060523,-0.41326648746165556,22.401383159640208,0.5517095224610935,2.4156624537966875,40.42798379615705,36.09987141708456,1.9250076399264868,258.04885791859664
8465-12705,0.8863530025033219,2.68086314201355,0.9999562929851464,0.31655400992974614,391.20335784746305,3.3010360203725266,-6.999949363025168,0.10004505202780689,1.3649003966594186,4.041646674312884,45.68135774345537,44.03262198460242,90.0069584085859,2501.9210515461996
8481-12705,1.2310379162440839,5.164443016052246,-0.5321362267846457,9.999943115898446,1366.7794812126913,28.863504384281242,-0.2443757743996585,9.387555664814391,0.5080886941928873,0.21599734936624357,42.573432793030946,38.74251822318759,12.065972968045354,1309.5563939152855
