galaxy_ID,A,Vin,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
7968-3704,0.8726674533305705,0.5361219517634677,1403.3955179711584,8.861691804904348,-2.591380743461241,999.9087755616893,0.2741692254386963,0.35126774865061505,20.523244856794946,25.595475484065144,6.955457655597813,118.88759315137122
7968-6101,0.7992101931292004,2.2468515081851574,2999.9999248572235,16.863879545114326,1.9999465585819696,0.6950738930929048,0.10917771823662016,5.734146286570596,27.11320513719506,27.001744311955346,4.071057443648208,5.672244592470533
7968-6102,-0.9514876756504,2.062140595070949,547.4630328985048,4.695727296737978,-3.615505006797404,296.1043269480462,0.6570705405096505,2.8831516958617063,26.477458091532746,27.17404608925125,5.18389236258265,6.395489108317404
7968-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7968-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7968-9101,0.9921386072663684,1.7873089158430884,1538.5932383717034,29.9998424333967,-6.9812315684414195,6.84280845076965,0.4392096158623643,3.9952022249375547,34.965209703149995,37.15435728425154,-1.8328997534760807,412.18551909997115
7968-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7968-12701,0.38498747674621564,4.450942860389297,1275.0724630942611,6.615224049833571,-6.999999998881581,0.10004507599157282,0.17259868272457515,1.0986662024001552,39.789802163535335,39.85622537177787,6.002741481190687,88.90537262520478
7968-12702,-0.17056749636485416,0.6211086549142315,1023.4914540971436,25.059245697827805,-3.308124396130922,382.59762892955433,0.6334155611649435,3.818412883539225,35.48637062381499,37.659527082911396,-9.576947262670544,82.00069184463037
7968-12703,0.999999999982838,4.999955304650943,2999.99994446481,29.99999999739865,1.938112362326035,1.3498292847311144,0.10499635015332905,5.087289787292984,35.52148009714633,37.302500058774044,-10.67828524764494,55.74415815054507
7968-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7968-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-3701,-2.562621724136129,4.999935000560747,1078.5854138336813,15.708179499495388,-6.999949746851883,0.10004507763093223,0.7728571019727537,2.5196330576736057,25.566819804052713,21.958749146747635,2.3214484444071632,140.52859859553755
7972-3702,-2.742761123935296,0.7940826503481456,1547.2832775397872,3.774473504263749,-4.16191885275094,352.47983497844496,1.0425732357255109,1.8145914558832885,22.764972731187598,22.230088546731412,6.457787112881378,2.158946720418372
7972-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-3704,0.9999562928879051,4.999934429498091,2999.9999242567073,4.576270552388426,1.9999466629417686,0.8686260271101591,0.1029333786062886,3.258855409465166,31.999959949685746,23.740651143585595,31.4249189374967,4641.354964671796
7972-6101,0.9999561743324895,4.999938777001532,2999.986799255211,29.95621517929384,-2.3336337336032074,0.10004533214497224,0.2355635822373557,0.3043345303974205,17.00004034696001,23.357231654615955,0.5738639845175675,20.723127519107074
7972-6102,0.8753086297576592,2.4440646214989674,2999.999944104477,11.161032721832283,1.1030223444124647,0.833620601661492,0.13115799868279931,0.8535747718421923,30.17216758451834,33.69028087563066,16.90235326894285,22.079202983689587
7972-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-6104,-2.3789724938623595,1.8585114892071026,32.63547022322637,2.188469235354172,-4.387665198205107,353.9115488225718,0.6631741965778865,2.365642570192959,28.176400334012516,17.350263638730574,12.286554246857387,7.7400299357118945
7972-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7972-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
