galaxy_ID,smoothness,Ttype,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
10001-12701,1.560186343059074,6.564641952514648,-0.21606082616227795,1.496080599863391,911.3941916793948,6.088106456674449,-4.87730718074395,250.7111392765004,0.3101183830389658,1.0804967583900589,37.550559103320765,38.85002192700475,2.542671232381332,287.778154463728
10001-12702,1.5619979358006435,4.730921268463135,-3.0725312199288504,1.078083640305347,487.1647947211441,5.278525058203993,-3.4503714894997204,251.58263162068218,0.8622607781967179,3.2949998177776094,37.93143770530389,36.76882272101754,1.2466312973542586,5.508518068081702
10001-12705,1.116217114299689,4.76101016998291,-0.22399792347181513,1.424871447776604,117.99912687205409,17.076882032677663,-2.1424801869135837,354.9855993763065,0.8473370504358645,5.3472587293101554,37.441308185441464,36.74186831183925,-13.644331106326499,15.857008236514641
10001-1901,1.2054986454566976,1.6820045709609985,-1.9853938057518905,3.843956444042623,1242.8229757554207,18.5926088645255,-3.081755429260246,267.0707938470007,1.3435454071948025,4.716036809514389,14.145203654221175,19.011309471116626,-41.60102907918684,129.57394899539372
10001-3702,1.4364336310030654,0.09041932225227356,-0.6640282570036973,0.64252535029749,1.2331680948475665,16.83255841711678,-5.56049387824373,254.1153698656526,0.6921960988619974,2.3056891393825625,22.22258093865337,22.523496759533018,-0.1670610241539659,7.126602018472382
10001-3703,0.8464522553718801,2.792056083679199,-1.8866351968017905,1.826572459109256,1081.0083555890974,3.796921376256944,-4.520401555362647,231.52792994413227,0.7105408076194555,6.075694611035652,21.16397594109467,22.10220166003888,4.439973292541876,24.705460323745623
10213-12702,1.5817074533236228,5.753598690032959,-0.972771981341515,0.8934901139170489,366.6082544458353,6.240706082546072,-4.675111799758131,245.7314844011608,0.7918139035003777,3.3366108214093964,38.01245589782946,36.98194901927972,-3.4241362965000985,7.994317520672989
10213-12703,1.809667600081271,3.9895615577697754,-3.218649051664945,2.875869791572836,1667.4579523346235,10.82795262156269,-4.543552866976868,282.97385115529966,0.6426454127140184,4.8283688446225765,37.45847329653045,37.85055351910534,12.711744852197054,65.36715747496872
10213-12705,0.7079952451135839,4.424635410308838,-4.830004071710957,1.4802713624898998,865.7097576587195,15.570497574860108,-6.0693951847970835,257.6064039643094,1.3366772023935984,0.0037221964217184537,26.751931240595408,49.62087634218818,70.49483216424748,185.45450210057334
10213-6103,1.4979538645692894,1.8603888750076294,-2.2333342797853972,1.4483762863375993,1682.6259772686776,3.851992394719053,-4.321009463757849,240.834144094635,0.8226772834944988,3.546542987136092,26.84076838620214,28.037292854779206,-0.8363192307883233,16.138170480023227
