galaxy_ID,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
10001-12701,0.6815547397157088,0.638786012760358,1860.2915069777232,20.424837692231247,-0.7895357168389308,19.248486728607126,0.3070733716804449,1.0675436765982416,37.841320406416244,39.035799166430955,1.355036259182295,33.89159086768261
10001-12702,0.20844104967938676,0.3817865167636453,599.4433204185314,16.969405076527156,-2.719274013258768,0.10016140714041111,0.6644412329698743,3.286380150592659,37.82730584746958,36.77274051086886,1.5715762183567028,6.043839702754441
10001-12703,0.6136351060266004,0.8460275092209222,1219.2348307111301,18.771636735458536,-1.0343860382849848,12.290965823850906,0.38702378774494334,0.9360382137519524,37.17770906880701,37.149908917192946,10.29870492931659,47.678032863702065
10001-12704,-0.4264886239753292,3.3776153020329462,1347.583715636744,18.865554302820005,0.21536891903809194,0.4208830429579318,0.525174822348122,1.5003588508836718,36.177739615337885,35.39972503520233,3.1092318976836317,34.84223032674354
10001-12705,0.9971481937637597,2.5413360610053997,2999.9999444653436,29.99754727443504,1.9999465294527217,0.5490339011104024,0.10854283732781278,5.308450866026771,37.23893728846736,36.90912860412091,-15.137004989226254,36.02966614068968
10001-1901,0.9999561743675931,0.501445561385489,2999.9999561427303,9.050518146512628,1.5124812300795962,3.4048865780603412,0.10163081975899553,4.714187598940888,17.524753955076374,19.41632325718723,7.2642010961989065,24.31812135453592
10001-3702,-3.9529429803716187,0.2019920029103484,403.1290019808171,12.686488510767163,-4.4679959348134215,1.06372271180815,0.6561742165767157,2.326174230613299,22.712710856339594,21.941414906244148,0.2505775496785171,14.3610884563317
10001-3703,0.9988677240507791,4.842892294430248,2999.9999444653436,0.3595204742886957,0.41554290444221437,55.16004938491523,0.10000000010542617,3.454264479671347,31.620892797557254,23.770803032748614,24.417168809625302,5860.962195180676
10001-6102,0.5856122907053667,0.7094875177998883,2188.071336474914,29.994825579218926,-1.6023659031334834,0.10809838351610779,0.34365659496413214,2.608376814295258,36.27683067700306,27.982998291918857,-22.196886476988443,10344.11606655496
10213-12702,-7.0,0.47740493781176657,860.5192334989983,3.2975961724083933,-1.9895200831654616,8.482331306095709,0.5201165329126092,3.322091627262709,37.88774229723367,36.614373636332076,-1.5395408505112012,7.689775705035168
10213-12703,0.740420538047114,0.44414331389821016,1266.1578448791984,29.675981188515756,-2.1865516603413995,29.833854832097693,0.6537249076521945,5.077040656447024,36.93261648687827,46.99996597287707,39.85342245070553,6.772113291984316
10213-12705,0.5638379147225197,4.678006130392799,2999.999338732627,4.477842008425952,1.5646285007837144,0.9456466951268423,0.11838593988529417,5.769495642848566,36.801722050695666,36.71746400206525,9.73162483270344,36.80957062690685
10213-1902,0.9948621611652613,1.2343169772011597,2999.9999444653436,20.25178499192788,1.5325039659823247,1.429190160585431,0.12732175873875404,5.274128317813762,17.491101299201922,17.032797155332215,6.8595470588598895,141.21477296781882
10213-6103,0.9999642201718645,1.1066902334271305,576.0453502207148,29.99994203142653,-0.9942331686605246,1.8977521259820167,0.2971091329057413,3.5503732724193737,26.855173345541782,28.18941980531121,-2.1434761927203794,14.287042958996723
10213-9101,0.9999990382745938,0.4606873520472829,2641.5229479279906,28.246026407654256,-0.6783956727181017,579.5574942525927,0.4560690861192923,1.0467660270171024,31.847484344451694,33.701314247194084,21.23629553751466,146.43345639023693
10213-9102,0.509779009690742,1.3983795424916008,0.12395242680551459,29.999999999937803,0.8837552686788024,1.7797834652447042,0.10005061058176165,6.097071738573292,29.80260463782487,36.1051977285798,15.95970512972171,9.615901437440336
10214-12701,0.5873301717092774,0.17144183589380596,1094.860713518001,8.844666012381964,-2.4895886235875366,1.1368435263236751,0.5856125682187421,2.983070621623517,39.7512406008286,39.66093622053834,5.664155593232266,23.726881149538094
10214-12703,0.9999999976024758,2.7754477441803687,2999.9999444653436,3.06102213780009,0.5926024681223003,11.353847625916869,0.1298528679052373,4.617634293766916,35.81189497241434,40.724732858738584,0.45871525268148805,23.745532020571044
10214-6103,0.543258825821652,0.02478912801043081,180.10805527560288,6.305959524358571,-0.16881016889130535,0.5725373977896978,0.43234855710726844,2.2770047083270826,28.797964965834996,24.45125236803276,2.9892462828352375,4.106740147989966
10214-6104,-2.553951011466551,3.7071268313525767,2999.9998546083825,8.069732401965638,-6.999949836314492,916.4761205971183,0.5849953829558359,4.174553947017278,23.468939938952424,17.000040346960006,1.9316611716696297,1932.553039620511
10214-9102,0.840616368583407,1.1626458175836032,2999.9945352300933,5.257734885490099,-6.999949877183905,0.10006275295512741,0.5399312102042895,0.7042568294609534,31.576543658447967,29.491526831848756,-35.32239335596655,110.29466859699502
10215-12702,0.526727286847369,0.5056748744914014,1148.1286943230423,18.88222115945465,-1.3289769028330927,6.107675251238077,0.44277382963457523,4.689705886402493,36.86528523287534,37.85473446721639,-6.596544113513627,22.9340342562807
10215-12703,0.9552534194519061,0.09532300046883127,861.6038257856478,20.721637702590186,-4.18673587366181,999.9864690324926,0.5640986357314186,1.831854177081003,27.57671822450194,46.999999999383746,11.507331099418039,129.80124405408458
10215-12704,0.9967144614871685,0.48022485180318203,2999.999997541922,0.8585574894415342,-0.205608124041203,7.2355524095368375,0.3661951114353402,0.8652336557964598,35.96675912710132,37.30945952818597,30.87390000099401,37.31630402748659
10215-12705,0.9449705294418163,2.240962666689965,2999.999998253407,29.999965256696722,-1.3029906807531113,174.13758279395017,0.1104061349852287,5.667593489478525,37.00590200029849,37.08644826630737,6.460824520573741,6.525898001114513
10215-1901,0.9999994647591193,1.8805194498646336,2999.9999444653436,3.198007915052399,1.358831756398339,0.6812760552952102,0.10346404056209532,5.622267140229636,13.321790936066225,19.715267998987684,-11.22129616374738,70.30185303079101
10215-1902,0.05211885877887923,3.49263927057134,1728.1390041684917,1.3113349031975012,-6.999949707566646,2.0164740254106164,0.1027016023925371,2.8723015073609695,7.00004034696001,20.41873920698329,-13.658287458484404,125.42431856757293
10215-3701,-0.18856670307404463,0.7203829162689629,430.93429026001,5.839229534761312,-0.27555779819993104,0.6057833943262566,0.3732697119877714,1.192791801132228,22.566089194975724,20.507876017915073,2.9731541302445508,14.350209832985415
10215-3702,0.9999561743284028,3.9326585539555907,2999.9998921897745,4.622304963913792,0.7919397624345014,15.461667309745286,0.12567896134312917,0.326921872877322,12.488906766175006,17.16259297376718,-7.513881232363779,1818.2958888634867
10215-3703,-0.03185910985493942,2.0577806408974566,0.11950452500198373,29.999820464012817,0.4234733608398341,2.3075262113711834,0.4292102881567044,3.5751801357728503,24.629638605247898,24.47744821605312,-1.8527925993650558,108.55919274180117
10215-6104,-0.32417608995516695,1.354231175651794,1107.8871080954139,16.707419282405375,-6.999949118145543,2.371872754819332,0.6353350402261675,1.9233374978795093,26.97589451180959,27.006134179406356,2.134714296524905,515.0364114465118
10215-9101,-0.4463838662433045,2.038436904846584,898.5858952928546,3.3216755123977904,-3.417148349940661,2.599058531793496,0.5582835508314117,1.4796031568277461,32.20125344749889,33.17758801732334,1.3605027373600451,3.41355598050092
10216-12701,-0.7564813511295683,3.511341594347362,973.028371506831,29.999965676492465,-1.5915389656069867,10.190346651943344,0.5864794721528757,3.7687811478351545,36.44598313164242,36.93297694915174,1.9520388452413577,92.04958661956297
10216-12702,-0.47753233293452624,2.2932309771457455,859.2966500019211,2.5232628452147665,-1.6666887834525492,4.078852702156995,0.6548387438580064,2.392080001973337,37.94303158076109,35.81901396542804,15.250088063483867,34.00238468173581
10216-12703,0.6088617574172156,0.9874463829189105,2408.969245336774,29.99999978687588,-0.5306688123596897,2.553936770444671,0.10114501280394421,6.126679275527452,37.86330673870943,37.096178378147435,6.705743972985048,1.9714496065548017
10216-6101,-0.017012220418254936,1.5961380787199795,1262.1695766696523,2.1443377205112872,-2.607050879412303,2.264949354973389,0.5591378242821415,3.1668627675656404,25.51378355625532,24.909740912165223,22.02161217985487,10.12304422914691
10216-6102,0.6275187564106721,0.6068035055669347,2221.308539779113,5.224319987110459,-0.8434200086351364,26.403786809658428,0.45344328430998615,4.103208796425174,26.561578399995298,27.58062720278347,-15.430564876563004,40.4161399812852
10216-6103,0.1289030513801145,1.3641538253804943,0.10112982559616492,29.999999997521833,-0.8055221008686477,2.3596592288582374,0.7562341552204435,3.9098837085765132,27.514945196600618,27.566157311701446,-2.5010616480494,18.539337972480045
10216-6104,0.13199905312001706,1.7892083380725556,1451.1737602468497,29.999983366595526,-1.4652145937493446,998.4225846543259,0.5815629427926671,3.315996942906876,17.850784817221395,23.040426219558658,14.316289553378596,364.24930376016897
10216-9102,0.13727700231484236,1.3677251792625635,1099.7709349825263,24.061788121927055,-6.999996616613946,2.8863764850577263,0.6200474077847871,4.087184798157097,32.36682586860246,32.20216251742262,21.014761216955666,11.940867860769453
10217-12701,0.31898897731780945,0.4747761958053414,640.4566831038363,4.566517167389216,-1.7198982595969454,190.3783427915767,0.45132708085975604,4.377157050701453,36.15119632629525,35.67203994360942,-15.641568623964643,11.868019224623188
10217-12702,0.9711041139543549,3.3928208465583602,2477.9770471274765,29.999999999211187,0.6944328636991405,2.3907246706910117,0.10685288251121479,5.75005461537365,32.813139661695665,38.631089778637424,-25.778448741437604,23.657108548746695
10217-12705,-0.1177059235611143,1.4629539501318989,1431.4858223323574,18.500766679789756,-0.26844616563932716,3.240637271251709,0.38141941264397494,1.8756694399018565,37.52533211171776,35.81362870094701,1.9925432759123698,39.99544724692116
10217-3701,0.9999999997857241,1.5465267557411235,0.16589793777750902,2.9639889676082083,1.261816342968453,2.369047909317248,0.11491703557934427,5.389746145809643,22.413613845181562,22.506625813184606,47.33589508904323,33.168727218998725
