# %ECSV 0.9
# ---
# datatype:
# - {name: logM (log(M_sol)), datatype: float64}
# - {name: logM_initial (log(M_sol)), datatype: float64}
# - {name: R_disk (kpc), datatype: float64}
# - {name: R_disk_initial (kpc), datatype: float64}
# - {name: Rho_dc (M_sol/pc^3), datatype: float64}
# - {name: Rho_dc_initial (M_sol/pc^3), datatype: float64}
# - {name: R_halo (kpc), datatype: float64}
# - {name: R_halo_initial (kpcx), datatype: float64}
# schema: astropy-2.0
"logM (log(M_sol))" "logM_initial (log(M_sol))" "R_disk (kpc)" "R_disk_initial (kpc)" "Rho_dc (M_sol/pc^3)" "Rho_dc_initial (M_sol/pc^3)" "R_halo (kpc)" "R_halo_initial (kpcx)"
11.16226776276692 10.353951647911828 5.804077048094744 0.6912622583739365 0.005341183382342498 0.005310526315789474 29.759483406959127 4.454801220632035
10.986000917941395 10.353951647911828 4.843860632566144 0.6912622583739365 0.00996742831094197 0.005310526315789474 33.20335727497316 30.79957395643872
10.9926244290896 10.353951647911828 4.868121191398328 0.6912622583739365 0.009479422634309665 0.005310526315789474 36.472164960137285 34.563112918696824
11.15253191167316 10.353951647911828 5.732599007706032 0.6912622583739365 0.0054975387303055215 0.005831578947368421 29.355374652553753 4.454801220632035
10.98636726405271 10.353951647911828 4.845410775995912 0.6912622583739365 0.009948394440369074 0.005831578947368421 33.287209531986825 30.79957395643872
10.992749653560102 10.353951647911828 4.8686042248841535 0.6912622583739365 0.009470942016753272 0.005831578947368421 36.534186880972314 34.563112918696824
11.166125347681469 10.353951647911828 5.787464077115487 0.6912622583739365 0.005337791870402958 0.006352631578947369 29.747437873353764 4.454801220632035
10.986542397964342 10.353951647911828 4.846082839152222 0.6912622583739365 0.00993648705587623 0.006352631578947369 33.35454789734785 30.79957395643872
10.992849123676722 10.353951647911828 4.868993390962765 0.6912622583739365 0.009464278624255017 0.006352631578947369 36.58319756475882 34.563112918696824
11.163182258295054 10.353951647911828 5.811662117279148 0.6912622583739365 0.005340491438742418 0.0068736842105263166 29.756147543713794 4.454801220632035
10.986675982797996 10.353951647911828 4.846592077131739 0.6912622583739365 0.009927278157918941 0.0068736842105263166 33.4073791808606 30.79957395643872
10.99293923188567 10.353951647911828 4.8693602367463065 0.6912622583739365 0.009458836946088412 0.0068736842105263166 36.62055772370287 34.563112918696824
11.15880937966881 10.353951647911828 5.7783831462870605 0.6912622583739365 0.005393354811516074 0.007394736842105264 29.623923667696445 4.454801220632035
10.986784053091005 10.353951647911828 4.846984643127006 0.6912622583739365 0.009919939192873891 0.007394736842105264 33.44689078116991 30.79957395643872
10.99297500940016 10.353951647911828 4.869478602855322 0.6912622583739365 0.00945568234008995 0.007394736842105264 36.64705053503827 34.563112918696824
11.159222893890961 10.353951647911828 5.758739482187091 0.6912622583739365 0.005399731057180091 0.00791578947368421 29.603056381153362 4.454801220632035
10.986845364448804 10.353951647911828 4.847242557999688 0.6912622583739365 0.009915683800575975 0.00791578947368421 33.47407276486707 30.79957395643872
10.992984904260084 10.353951647911828 4.869487786530118 0.6912622583739365 0.009454141732577694 0.00791578947368421 36.66363692810823 34.563112918696824
11.174550837893653 10.353951647911828 5.900169798055379 0.6912622583739365 0.0050947404973580015 0.008436842105263158 30.459026512919028 4.454801220632035
10.986883517333482 10.353951647911828 4.847385309140859 0.6912622583739365 0.009912985261918226 0.008436842105263158 33.489918578223225 30.79957395643872
10.99303654055626 10.353951647911828 4.869735809830035 0.6912622583739365 0.009452115909861693 0.008436842105263158 36.67125322542791 34.563112918696824
11.167739568925326 10.353951647911828 5.844922852957657 0.6912622583739365 0.005095214104364541 0.008957894736842106 30.502401560611204 4.454801220632035
10.62131002718238 10.353951647911828 2.9591852768637588 0.6912622583739365 0.009462749963742393 0.008957894736842106 23.371220375237236 19.508957069664426
10.986899002453814 10.353951647911828 4.847448067902252 0.6912622583739365 0.009912042471451284 0.008957894736842106 33.49519188236395 30.79957395643872
10.993014242606533 10.353951647911828 4.869621565572494 0.6912622583739365 0.009452785909069505 0.008957894736842106 36.67021899913868 34.563112918696824
11.145222967746227 10.353951647911828 5.678867990063159 0.6912622583739365 0.0055949989699441245 0.009478947368421052 29.119939916768107 4.454801220632035
10.53640360205423 10.353951647911828 2.8254187829735176 0.6912622583739365 0.009688759437629885 0.009478947368421052 23.17692063337205 19.508957069664426
10.986780051624372 10.353951647911828 4.8471230083087535 0.6912622583739365 0.00991697253686581 0.009478947368421052 33.49049602433433 30.79957395643872
10.992999864267228 10.353951647911828 4.869568994209573 0.6912622583739365 0.009453870597542942 0.009478947368421052 36.66136773303433 34.563112918696824
11.14470895218232 10.353951647911828 5.673133446570908 0.6912622583739365 0.005588527893053768 0.01 29.141173954750148 4.454801220632035
10.986848328588938 10.353951647911828 4.847246107911525 0.6912622583739365 0.009915292940519196 0.01 33.47695778501324 30.79957395643872
10.992972505221198 10.353951647911828 4.869464981815873 0.6912622583739365 0.009455888207663042 0.01 36.6451785174098 34.563112918696824
11.182666805129859 11.01546373593387 5.727072130557756 0.6912622583739365 0.009646602255371327 0.0027052631578947366 5.727074368484568 4.454801220632035
11.071221910024892 11.01546373593387 5.408190986810313 0.6912622583739365 0.009971280138271844 0.0027052631578947366 21.901079560073487 15.74541810740633
11.241527790879296 11.01546373593387 6.22670057389476 0.6912622583739365 0.002272610719222531 0.0032263157894736843 49.09234601987519 34.563112918696824
11.243058378772039 11.01546373593387 6.215377222224523 0.6912622583739365 0.0022726493475716796 0.0037473684210526316 49.06865061178319 34.563112918696824
11.24246388255025 11.01546373593387 6.236582381900018 0.6912622583739365 0.002274302629250811 0.004268421052631579 49.05098717133055 34.563112918696824
11.059563261321644 11.01546373593387 5.350475613552284 0.6912622583739365 0.009682661714527557 0.005831578947368421 22.17028127329397 11.98187914514823
11.282503189290418 11.01546373593387 6.3237671610550885 0.6912622583739365 0.0016535069272122338 0.006352631578947369 6.326338461224682 8.218340182890133
11.24710432536809 11.01546373593387 6.122919962446007 0.6912622583739365 0.005861602358414488 0.0068736842105263166 6.122926032237214 8.218340182890133
11.22485098698115 11.01546373593387 6.011119377207058 0.6912622583739365 0.007774253421955231 0.007394736842105264 6.011122761225245 8.218340182890133
11.231488716620232 11.01546373593387 6.00148004794105 0.6912622583739365 0.007272847564387969 0.00791578947368421 6.001480049628517 8.218340182890133
11.069395318199998 11.01546373593387 5.406724172450191 0.6912622583739365 0.009894112549767905 0.00791578947368421 21.99039891258588 15.74541810740633
11.220874912822746 11.01546373593387 6.017349901924708 0.6912622583739365 0.008124111786392062 0.008436842105263158 6.0173690049689945 8.218340182890133
11.231697468273072 11.01546373593387 6.001652140666671 0.6912622583739365 0.0071433062303850265 0.008957894736842106 6.001652142296674 8.218340182890133
11.23174861454351 11.01546373593387 6.001899188814064 0.6912622583739365 0.006883970858292027 0.009478947368421052 6.001901104750927 8.218340182890133
11.064483068955779 11.01546373593387 5.366257655735386 0.6912622583739365 0.009904491626220894 0.009478947368421052 21.927653858642635 15.74541810740633
10.982097638902394 11.01546373593387 4.822105110893921 0.6912622583739365 0.009999857679617545 0.009478947368421052 33.90646110612488 34.563112918696824
11.229893155995219 11.01546373593387 6.004936298183871 0.6912622583739365 0.007166166324083024 0.01 6.005026917023051 8.218340182890133
11.077636489439922 11.01546373593387 5.463327443008852 0.6912622583739365 0.009915359795481804 0.01 21.211529942166035 15.74541810740633
10.987152459475396 11.01546373593387 4.847494765270819 0.6912622583739365 0.009866548537751069 0.01 33.85813282820026 34.563112918696824
10.988463104703852 11.01546373593387 4.852045047317017 2.150593692718913 0.009761150489948937 0.0001 34.56314874607445 34.563112918696824
10.988452334055198 11.01546373593387 4.852002467512688 2.150593692718913 0.009761837236168353 0.0006210526315789474 34.55903892622086 34.563112918696824
10.988429321996307 11.01546373593387 4.8519083246417125 2.150593692718913 0.00976325019790783 0.0011421052631578948 34.550709090132635 34.563112918696824
10.971303993287425 11.01546373593387 3.975822070561986 2.150593692718913 0.007500111470219716 0.0016631578947368423 3.9996015363504465 4.454801220632035
10.988399173692475 11.01546373593387 4.851790039325452 2.150593692718913 0.009765242710785499 0.0016631578947368423 34.53838204581464 34.563112918696824
10.971178322249797 11.01546373593387 3.975373790877678 2.150593692718913 0.007500111328932638 0.0021842105263157894 3.9997095642879104 4.454801220632035
10.988360527470723 11.01546373593387 4.851640125435488 2.150593692718913 0.009767832492825746 0.0021842105263157894 34.52229664806762 34.563112918696824
10.971054483359506 11.01546373593387 3.9749382959826645 2.150593692718913 0.007500111187868417 0.0027052631578947366 3.9998139283810534 4.454801220632035
10.9883085625282 11.01546373593387 4.851432070526835 2.150593692718913 0.00977111995538051 0.0027052631578947366 34.50261432851217 34.563112918696824
10.970927613055053 11.01546373593387 3.9744792232924495 2.150593692718913 0.007500111045569068 0.0032263157894736843 3.999923597032475 4.454801220632035
10.988251875785776 11.01546373593387 4.851210606061287 2.150593692718913 0.009774879281288666 0.0032263157894736843 34.47948589807955 34.563112918696824
10.973188699422852 11.01546373593387 3.9964547141938964 2.150593692718913 0.007598195685946838 0.0037473684210526316 3.996455355101296 4.454801220632035
11.273498393424386 11.01546373593387 6.613597364729998 2.150593692718913 0.009895125080667451 0.0037473684210526316 6.613652331617976 8.218340182890133
10.988181670097369 11.01546373593387 4.850926612326217 2.150593692718913 0.009779300124402786 0.0037473684210526316 34.45310733628807 34.563112918696824
10.97286657552115 11.01546373593387 3.9948913268943986 2.150593692718913 0.007602361948169244 0.004268421052631579 3.9948915177168165 4.454801220632035
11.266714626074421 11.01546373593387 6.415773059834198 2.150593692718913 0.007817782655831568 0.004268421052631579 6.417607709930438 8.218340182890133
10.988109278907404 11.01546373593387 4.850646790047946 2.150593692718913 0.009784112838845277 0.004268421052631579 34.42364920041641 34.563112918696824
10.970548835014329 11.01546373593387 3.973099907452753 2.150593692718913 0.007500110618107184 0.004789473684210527 4.000250177857899 4.454801220632035
11.25371179928377 11.01546373593387 6.327956482931494 2.150593692718913 0.008702867624608559 0.004789473684210527 6.329549160213533 8.218340182890133
10.98802962020627 11.01546373593387 4.8503366160577315 2.150593692718913 0.009789414290875651 0.004789473684210527 34.39115586152533 34.563112918696824
10.970422737593733 11.01546373593387 3.9726350741385565 2.150593692718913 0.007500110475236351 0.005310526315789474 4.000359326690232 4.454801220632035
11.251926298975322 11.01546373593387 6.331742149386698 2.150593692718913 0.008630881314145461 0.005310526315789474 6.33280862790448 8.218340182890133
11.041940015768366 11.01546373593387 5.1601987624651215 2.150593692718913 0.00981119580645757 0.005310526315789474 22.168612259251383 15.74541810740633
10.987926604712515 11.01546373593387 4.849913039981867 2.150593692718913 0.00979558069164666 0.005310526315789474 34.35584303163437 34.563112918696824
10.970296541934225 11.01546373593387 3.9721686131674927 2.150593692718913 0.007500110333540215 0.005831578947368421 4.000468379586243 4.454801220632035
11.256666535182022 11.01546373593387 6.324914056498462 2.150593692718913 0.008340837938230006 0.005831578947368421 6.324950897653467 8.218340182890133
10.987835677890851 11.01546373593387 4.849555959319183 2.150593692718913 0.009801721766409036 0.005831578947368421 34.3178297004741 34.563112918696824
10.97017086722274 11.01546373593387 3.9717006123668672 2.150593692718913 0.007500110191193865 0.006352631578947369 4.000577360509951 4.454801220632035
11.257217014614277 11.01546373593387 6.3247565203491005 2.150593692718913 0.0081208062802237 0.006352631578947369 6.324793635493285 8.218340182890133
10.919806333214208 11.01546373593387 4.25478217304992 2.150593692718913 0.00949647209050151 0.006352631578947369 22.852724702162252 23.272496031922525
10.987735226932893 11.01546373593387 4.8491685007594105 2.150593692718913 0.009808446272526779 0.006352631578947369 34.277219828248434 34.563112918696824
10.972898391240868 11.01546373593387 3.997447368144861 2.150593692718913 0.007608190227419739 0.0068736842105263166 3.99744891415631 4.454801220632035
11.25673032984488 11.01546373593387 6.3294337291698755 2.150593692718913 0.0075135024467852035 0.0068736842105263166 6.329439215242105 8.218340182890133
10.919435871638134 11.01546373593387 4.248190239584797 2.150593692718913 0.009545496142796405 0.0068736842105263166 22.792341640091287 23.272496031922525
10.987624814834597 11.01546373593387 4.8487375614850565 2.150593692718913 0.009815678360403196 0.0068736842105263166 34.234072428427474 34.563112918696824
10.969918875534892 11.01546373593387 3.9707534790676706 2.150593692718913 0.007500109910641159 0.007394736842105264 4.000796696212463 4.454801220632035
11.254482752007647 11.01546373593387 6.3281273086076055 2.150593692718913 0.008259165158311611 0.007394736842105264 6.328131878085774 8.218340182890133
11.06323385845275 11.01546373593387 5.345422620207685 2.150593692718913 0.009949967249708173 0.007394736842105264 21.892810687970485 19.508957069664426
10.919147285972208 11.01546373593387 4.243546189396072 2.150593692718913 0.009601802327179621 0.007394736842105264 22.728371585449963 23.272496031922525
10.987505477956065 11.01546373593387 4.8482649753490765 2.150593692718913 0.009823382503389546 0.007394736842105264 34.18850349232607 34.563112918696824
10.969794018756607 11.01546373593387 3.970281385999915 2.150593692718913 0.007500109770740816 0.00791578947368421 4.000905307115609 4.454801220632035
11.254090078341267 11.01546373593387 6.326820101562762 2.150593692718913 0.008343814110761913 0.00791578947368421 6.32881731141624 8.218340182890133
11.052983365697923 11.01546373593387 5.235698221825388 2.150593692718913 0.00938739513287286 0.00791578947368421 22.535083835825294 11.98187914514823
10.926147899936609 11.01546373593387 4.293586759020451 2.150593692718913 0.00963996167982811 0.00791578947368421 22.668483869136157 23.272496031922525
10.987384047588323 11.01546373593387 4.847789977628271 2.150593692718913 0.009831398424545175 0.00791578947368421 34.14063720019119 34.563112918696824
10.969669387122599 11.01546373593387 3.969808209649119 2.150593692718913 0.007500109632250663 0.008436842105263158 4.001013748213237 4.454801220632035
11.251711430711655 11.01546373593387 6.325972766171166 2.150593692718913 0.009167047160447993 0.008436842105263158 6.325996420162353 8.218340182890133
10.92025697785079 11.01546373593387 4.254658378075018 2.150593692718913 0.009721878509189645 0.008436842105263158 22.584806511645823 23.272496031922525
10.987251723557353 11.01546373593387 4.847266056971337 2.150593692718913 0.00983994363636279 0.008436842105263158 34.09054937289776 34.563112918696824
10.9695452659497 11.01546373593387 3.9693352193308926 2.150593692718913 0.007500109495476786 0.008957894736842106 4.00112170549804 4.454801220632035
11.250510195820329 11.01546373593387 6.337667615321543 2.150593692718913 0.008413426825072819 0.008957894736842106 6.3376678432232785 8.218340182890133
10.945522324860383 11.01546373593387 4.439886860926341 2.150593692718913 0.009792380152281168 0.008957894736842106 22.44780494854487 23.272496031922525
10.987114461522149 11.01546373593387 4.8467245261571374 2.150593692718913 0.009848857290859027 0.008957894736842106 34.03831612708359 34.563112918696824
10.969421463943075 11.01546373593387 3.9688592911367966 2.150593692718913 0.007500109358926395 0.009478947368421052 4.00122990924671 4.454801220632035
11.254472900781684 11.01546373593387 6.3383707688948 2.150593692718913 0.007454361520646554 0.009478947368421052 6.338515029447028 8.218340182890133
10.951423946712673 11.01546373593387 4.486036807101359 2.150593692718913 0.0098728009752816 0.009478947368421052 22.342996859544336 23.272496031922525
10.9869726211984 11.01546373593387 4.846166698959073 2.150593692718913 0.00985812447168903 0.009478947368421052 33.98404739985945 34.563112918696824
10.969298864040393 11.01546373593387 3.9683882861967894 2.150593692718913 0.007500109224370308 0.01 4.001336503385739 4.454801220632035
11.2548996958279 11.01546373593387 6.327401042381276 2.150593692718913 0.008129164393834622 0.01 6.3292335213536575 8.218340182890133
10.986833826174381 11.01546373593387 4.845625658524897 2.150593692718913 0.009867551324450231 0.01 33.92774239678032 34.563112918696824
10.976711199987099 11.01546373593387 4.620492645466766 3.60992512706389 0.009044181374642673 0.0001 23.27516770767153 23.272496031922525
10.975045737794227 11.01546373593387 4.6199050298949595 3.60992512706389 0.006755566443341626 0.0001 27.037432325661158 27.03603499418062
10.978278052373344 11.01546373593387 4.53720029002877 3.60992512706389 0.005182748845746698 0.0001 30.800614541394882 30.79957395643872
10.979343627812932 11.01546373593387 4.509620321898256 3.60992512706389 0.0043216010565109006 0.0001 34.563942352533665 34.563112918696824
10.976572306994418 11.01546373593387 4.6243985740008435 3.60992512706389 0.00903690128520489 0.0006210526315789474 23.28243543641139 23.272496031922525
10.980560169856666 11.01546373593387 4.482414459858456 3.60992512706389 0.006745562899155706 0.0006210526315789474 27.042106749754673 27.03603499418062
10.97794971759004 11.01546373593387 4.544798505494077 3.60992512706389 0.0052992577381369855 0.0006210526315789474 30.804814704259627 30.79957395643872
10.979216362123978 11.01546373593387 4.512133000051027 3.60992512706389 0.004320876412009193 0.0006210526315789474 34.56724387458411 34.563112918696824
11.325596906640214 11.01546373593387 6.784763328673909 3.60992512706389 0.0006494422832307185 0.0011421052631578948 8.267595819497219 8.218340182890133
10.97228532348132 11.01546373593387 4.691177394263704 3.60992512706389 0.009044100296426981 0.0011421052631578948 23.28611136979747 23.272496031922525
10.977774107828699 11.01546373593387 4.550192973178547 3.60992512706389 0.006702344468686966 0.0011421052631578948 27.045346703692363 27.03603499418062
10.981044903803301 11.01546373593387 4.466947617095654 3.60992512706389 0.005105347287056498 0.0011421052631578948 30.806334268983793 30.79957395643872
10.982705159465919 11.01546373593387 4.424736880478983 3.60992512706389 0.004317861963304202 0.0011421052631578948 34.568311825874446 34.563112918696824
10.971878275290349 11.01546373593387 4.700658921927547 3.60992512706389 0.00904403824899028 0.0016631578947368423 23.287125711371253 23.272496031922525
10.977382297921622 11.01546373593387 4.559436688125251 3.60992512706389 0.0067484501664565955 0.0016631578947368423 27.045849947593894 27.03603499418062
10.980502346668166 11.01546373593387 4.480031256093346 3.60992512706389 0.005295956808723066 0.0016631578947368423 30.80660436806943 30.79957395643872
10.982518594935113 11.01546373593387 4.428862124991778 3.60992512706389 0.004317332427722747 0.0016631578947368423 34.568374199670714 34.563112918696824
10.973605820220175 11.01546373593387 4.656637860376075 3.60992512706389 0.00902705556332125 0.0021842105263157894 23.28435652558269 23.272496031922525
10.977282791033929 11.01546373593387 4.561293102956829 3.60992512706389 0.006749367747020366 0.0021842105263157894 27.04400127996905 27.03603499418062
10.980296127958654 11.01546373593387 4.484617643930556 3.60992512706389 0.005296535810632976 0.0021842105263157894 30.805068206431525 30.79957395643872
10.9827894223974 11.01546373593387 4.421448199637615 3.60992512706389 0.004071046229241191 0.0021842105263157894 34.56700737727468 34.563112918696824
10.973321071899646 11.01546373593387 4.663172165561162 3.60992512706389 0.00904337283019419 0.0027052631578947366 23.279308303797052 23.272496031922525
10.977067784884968 11.01546373593387 4.566056404250404 3.60992512706389 0.006751460589833939 0.0027052631578947366 27.039974109445172 27.03603499418062
10.980247035240241 11.01546373593387 4.485225002366598 3.60992512706389 0.005194259611175788 0.0027052631578947366 30.801837195009327 30.79957395643872
10.983002422380812 11.01546373593387 4.41548747167513 3.60992512706389 0.0038929719117506154 0.0027052631578947366 34.56438975534473 34.563112918696824
10.973013036950704 11.01546373593387 4.6702531417369455 3.60992512706389 0.009049411586004235 0.0032263157894736843 23.27136359874292 23.272496031922525
10.97683461417748 11.01546373593387 4.571268223404377 3.60992512706389 0.006754264917375592 0.0032263157894736843 27.033801529054056 27.03603499418062
10.97999117899101 11.01546373593387 4.491070677863506 3.60992512706389 0.005295018200150185 0.0032263157894736843 30.796998605646763 30.79957395643872
10.981794269542489 11.01546373593387 4.445337874869866 3.60992512706389 0.0043196464939643285 0.0032263157894736843 34.56048858283374 34.563112918696824
10.975631970092593 11.01546373593387 4.615549942660452 3.60992512706389 0.00905718542724029 0.0037473684210526316 23.26126825921042 23.272496031922525
10.97683814526972 11.01546373593387 4.570566689873259 3.60992512706389 0.0067584762449227525 0.0037473684210526316 27.025596144898472 27.03603499418062
10.980006046353335 11.01546373593387 4.490036895950144 3.60992512706389 0.005100272299899525 0.0037473684210526316 30.79062883831335 30.79957395643872
10.981474428336734 11.01546373593387 4.452784695230363 3.60992512706389 0.004321177052053104 0.0037473684210526316 34.55526426705979 34.563112918696824
10.975262530556453 11.01546373593387 4.620699570703759 3.60992512706389 0.009067835208730906 0.004268421052631579 23.248532420202483 23.272496031922525
10.978943036132264 11.01546373593387 4.517994823956876 3.60992512706389 0.006760046865163103 0.004268421052631579 27.016579268578113 27.03603499418062
10.979855057686452 11.01546373593387 4.493194099398514 3.60992512706389 0.005028910119986088 0.004268421052631579 30.78273960880872 30.79957395643872
10.981670913799785 11.01546373593387 4.447199146653721 3.60992512706389 0.004050372137068665 0.004268421052631579 34.54899376332835 34.563112918696824
10.973956331211177 11.01546373593387 4.646801550544121 3.60992512706389 0.009082750456156655 0.004789473684210527 23.232376710373075 23.272496031922525
10.978513420659931 11.01546373593387 4.5280812516465945 3.60992512706389 0.006766170419521737 0.004789473684210527 27.004894835037295 27.03603499418062
10.979683657810094 11.01546373593387 4.4972343909667 3.60992512706389 0.005300105818850862 0.004789473684210527 30.773358297196335 30.79957395643872
10.988369157867643 11.01546373593387 4.851658104782689 3.60992512706389 0.009766727516956853 0.004789473684210527 34.531306509190586 34.563112918696824
10.974141954110086 11.01546373593387 4.641935216090253 3.60992512706389 0.009096261242054076 0.005310526315789474 23.214774044669756 23.272496031922525
10.978044976902419 11.01546373593387 4.539067844744832 3.60992512706389 0.006721362963514476 0.005310526315789474 26.991189087781816 27.03603499418062
10.95814209561288 11.01546373593387 5.030656632414 3.60992512706389 0.005313261325640199 0.005310526315789474 30.740538781486883 30.79957395643872
10.988329129218114 11.01546373593387 4.851487619991796 3.60992512706389 0.009768986718403216 0.005310526315789474 34.51873843992551 34.563112918696824
10.974431544098305 11.01546373593387 4.632804923399948 3.60992512706389 0.00909753616531938 0.005831578947368421 23.195387875889647 23.272496031922525
10.976974200250002 11.01546373593387 4.56514702247606 3.60992512706389 0.006782746534748246 0.005831578947368421 26.974514248853588 27.03603499418062
10.956400464738826 11.01546373593387 5.073359052046823 3.60992512706389 0.005348856173534616 0.005831578947368421 30.719047277984973 30.79957395643872
10.988285372521116 11.01546373593387 4.851304400475908 3.60992512706389 0.009771506593169858 0.005831578947368421 34.50466980093037 34.563112918696824
10.974022726184444 11.01546373593387 4.642383826675068 3.60992512706389 0.009128023598514376 0.006352631578947369 23.172381906348555 23.272496031922525
10.976055214528404 11.01546373593387 4.587368100584882 3.60992512706389 0.00679158565468286 0.006352631578947369 26.95562384092466 27.03603499418062
10.988247472716314 11.01546373593387 4.851160018975888 3.60992512706389 0.009774042856383329 0.006352631578947369 34.4891584349227 34.563112918696824
