gal_ID,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
12700-3702,0.06056303270480662,0.9868034861138215,40.082052719024055,16.52457203187147,-6.32690623996074,214.92267162546898,0.9497348065904034,3.5386271704712264,21.007371501181897,21.204416043424413,-7.240404333095939,16.333298248450177
12700-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12700-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12700-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12700-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12700-9102,0.38792761479747806,0.7597909575097621,1739.3271444639959,29.033454113321053,-5.959249979004493,222.26765576066316,0.3098853454858255,0.14084397624129877,31.910972823323903,31.631139870349372,19.434837669172225,8.993552151639241
12769-12701,-4.021379817436666,2.02758232212427,574.7803512528969,12.137649569661836,-3.8808058567904715,119.14367015509733,1.1096748981907174,5.997972263949199,35.959521583885795,35.78353635262231,28.223315135063768,7.420757163362159
12769-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12769-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-12705,-2.855085783622249,0.796546844804115,443.5712374989337,4.934558007190566,-5.971622675721107,199.7450301092864,0.8306356909199888,5.381381237385264,36.85503181781147,36.02700925581281,-1.9594999260366315,17.09953434712428
12772-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12772-9102,-1.5212345649060095,1.5839262143096884,549.3443517429074,7.108610286764873,-6.162105016512568,239.88000259606042,0.6663240982430927,4.546544713476392,31.883521506264543,29.842100010351267,15.518471882155163,92.2333375983685
7443-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-12705,-0.5094561686524023,1.6976352701256467,369.2385713710677,11.126739435256406,-6.151272924259712,185.46091544610303,1.0790118262460555,0.6989766783036391,36.6018326086597,37.67211557746919,14.157900334842337,20.693583884818167
7443-1901,-0.8034210864925534,1.2493094086501042,33.279826455339766,18.174688741878292,-6.483974512750972,210.9953496624816,1.0208386093370603,4.16844647001465,14.695727412512268,15.719115184237443,-1.5989840341978838,8.130946346172546
7443-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-3704,-4.687174208680822,2.9161940386277028,1811.2711754454667,13.281502521579275,0.3819686845900979,57.670404497330594,0.08436296625076423,6.056074932322143,30.416514872349868,25.40854942370764,25.345314886412922,9803.731611873145
7443-6101,-1.9778287076931809,0.9383853967477401,463.9178167312819,3.5993665052194417,-5.819579783948382,212.8469437961481,0.6485857976073865,1.9238360330643454,26.566819472041825,27.1360526869987,3.5141336214294134,23.58442943948458
7443-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-3702,-1.1701308213721753,0.9708376165588992,525.5749581317597,8.075941230422698,-6.216154821479898,207.9363092812476,0.7577651852115446,3.9430748027393316,21.518045823888936,21.504656357464356,3.8068780056302036,556.9809888665927
7495-3703,-0.12427299009458095,1.274265331097743,25.53976980939094,15.955691530125815,-6.415000146605673,215.05420980929867,0.7334328158251983,2.444826943428911,22.979597259567274,22.8901747332914,9.387168799526224,21.21634499655402
7495-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-6103,-2.5103750501921103,1.6671654698300162,1345.295194168407,4.605434188605863,-3.7759038049508775,292.4513096978621,0.22229631007468117,3.0435541729152464,23.14588808508734,33.50075637090392,-25.49785759439122,3.447447447880909
7495-6104,-4.128137764043549,0.8518110501117988,2542.139628753365,1.9848266391881082,-6.389073228908957,180.36668813138286,1.0424589082350153,6.2755935580078,12.975673957160563,10.105846395297906,-98.35868852191449,17.733651785541237
7495-9101,0.8282123492342722,1.1451591680825806,792.3155353907906,10.95232776310151,-2.307703233122123,302.6408241666065,0.09057127104922658,4.284760877579937,30.666613285286264,32.672196827523265,-11.249986801440757,3.8709088011779627
7495-9102,-2.4821175022595727,0.7378064814930521,1334.3763471728812,2.2804697890709895,-3.6930744549199552,284.22180537241474,0.9567262153894871,1.9760644372830407,31.530832512112454,31.67241683464085,23.936279571511484,6.147232400940975
7815-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7815-12702,-1.1508389760420663,2.249515407607422,292.46923678923775,6.718556582522636,-4.799008969058222,271.30748152600347,0.8411252924706869,5.051182814837821,36.09114598035973,36.315428896236355,-14.561631571800735,25.969514452694572
7815-3701,-0.12611002142844405,2.011558649656059,385.638849858036,25.530277275780048,-4.911624915350472,267.23503470980006,0.6850461113010258,4.9677074763015945,21.181607166770316,21.01084776050121,6.560584929900248,5.475259024550669
7815-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7815-6101,-4.217658789630152,0.5029026315109985,670.7250760636427,1.3212072384861866,-6.4182953186380365,377.8851235926116,1.2254002975235063,2.961766576348679,14.4661446347275,40.372096905979156,-15.214308604025003,19.733160477509685
7815-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7815-9101,-4.318456196068049,1.672286099268074,622.673540941897,3.741422983455345,-6.1934609094866735,216.79853677968808,0.9535419704165522,5.308678704474852,30.6395698883697,31.43816002641463,12.223164206668173,8.317642215677536
7815-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7957-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7957-12703,-0.2194534221879483,1.9969345988598461,1005.1925762063103,20.454957761075757,-4.027264174299423,377.0005942123117,0.6625952665120518,2.034157199390146,35.85755559548353,36.26422161687019,3.244752382745081,82.72904788741445
7957-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7957-12705,-0.3439832910440314,1.883269235862804,151.87033624400908,4.037402217581576,-3.1181280787631103,163.38417640060285,0.7520143225749614,3.70401592028422,35.96867172379106,35.827421648271084,-11.862058575003456,19.089427164343135
7957-3703,0.9886222725309486,0.6376971334197149,92.23759821564799,12.60199698001499,-5.831794608351822,236.63108361856135,0.17467107074075114,4.364335059144551,21.829020383876358,20.85526421291527,6.5487863507939625,10.558038832515129
7957-6102,0.1648079224831412,1.0287029956155902,370.1812602308189,13.447253055822353,-5.45754594788711,194.90753580068866,0.5968764413955744,3.7705129269401247,25.82127187701974,26.2163194588738,-0.5119303552851953,172.9961218251381
